m/z,RT1_center,RT2_center
79.0,7697.776,1.048
79.0,7610.176,1.016
119.0,9656.512,1.272
119.0,9943.84,1.52
119.0,10010.416,2.504
119.0,10108.528,1.616
79.0,8458.144,1.12
115.0,7224.736,2.28
115.0,7613.68,2.04
115.0,7837.936,2.432
115.0,7960.576,2.008
115.0,8622.832,1.432
115.0,8829.568,1.096
111.0,5816.128,2.336
111.0,6993.472,1.104
112.0,3640.144,2.768
112.0,7960.576,2.008
112.0,8903.152,1.488
122.0,8317.984,1.072
112.0,9779.152,1.096
112.0,9856.24,1.08
112.0,10084.0,1.488
113.0,7470.016,1.448
113.0,9561.904,1.016
114.0,5462.224,1.712
114.0,6863.824,1.016
114.0,7053.04,1.456
114.0,7827.424,1.608
114.0,7918.528,1.664
109.0,8833.072,1.064
109.0,9257.056,1.032
112.0,9561.904,1.016
115.0,8973.232,1.064
115.0,9102.88,1.104
115.0,9197.488,1.568
115.0,9253.552,1.184
115.0,10010.416,2.496
116.0,5069.776,1.176
116.0,5283.52,1.648
116.0,6702.64,2.752
116.0,7666.24,1.224
116.0,7837.936,2.432
116.0,7960.576,2.008
116.0,8048.176,1.664
115.0,6702.64,2.752
116.0,8815.552,1.056
116.0,9179.968,1.952
114.0,8023.648,1.56
114.0,8265.424,1.632
114.0,8759.488,1.528
114.0,8857.6,1.24
114.0,8917.168,1.696
81.0,8247.904,1.04
114.0,8997.76,1.752
114.0,9232.528,1.384
114.0,9561.904,1.008
115.0,5062.768,1.184
116.0,8745.472,1.016
130.0,7753.84,2.232
130.0,7837.936,2.432
130.0,8706.928,1.16
130.0,8815.552,1.04
130.0,8917.168,1.432
130.0,9102.88,1.112
130.0,9505.84,1.312
131.0,5069.776,1.176
131.0,5798.608,1.016
131.0,6082.432,1.0
131.0,6923.392,0.984
109.0,9779.152,1.096
131.0,7441.984,1.056
131.0,8706.928,1.168
132.0,8188.336,1.104
128.0,6068.416,1.856
128.0,7837.936,2.44
128.0,7897.504,1.304
128.0,8265.424,1.352
128.0,8573.776,1.144
128.0,8798.032,1.08
128.0,8889.136,1.088
128.0,8969.728,1.088
128.0,9179.968,1.952
131.0,7046.032,1.0
137.0,6940.912,0.888
137.0,7025.008,1.0
137.0,7550.608,1.056
137.0,7697.776,1.04
137.0,8167.312,1.024
137.0,8247.904,1.04
137.0,8419.6,1.12
137.0,8784.016,0.952
132.0,8317.984,1.032
132.0,8374.048,1.064
132.0,8454.64,1.08
130.0,6523.936,0.96
132.0,8615.824,1.304
132.0,8770.0,1.056
132.0,8829.568,1.072
132.0,8892.64,1.096
132.0,9516.352,1.2
132.0,9653.008,1.272
133.0,5528.8,1.064
133.0,7371.904,1.032
134.0,3542.032,1.192
134.0,3899.44,1.248
134.0,5528.8,1.072
134.0,6919.888,1.032
132.0,8545.744,1.16
123.0,8247.904,1.032
123.0,8437.12,1.12
124.0,6993.472,1.112
124.0,7133.632,2.088
124.0,7158.16,1.008
124.0,7256.272,2.192
124.0,7697.776,1.04
124.0,7785.376,1.048
124.0,8458.144,1.112
124.0,9257.056,1.008
136.0,8419.6,1.12
129.0,5069.776,1.176
125.0,6993.472,1.104
125.0,7133.632,2.08
125.0,7785.376,1.048
120.0,10311.76,2.08
121.0,7025.008,1.0
121.0,7550.608,1.056
121.0,7697.776,1.04
121.0,7813.408,2.0
121.0,8167.312,1.024
121.0,8247.904,1.032
121.0,8307.472,1.016
121.0,8419.6,1.12
109.0,10462.432,1.872
129.0,8808.544,1.048
129.0,8955.712,1.048
129.0,9179.968,1.944
130.0,5069.776,1.176
130.0,6082.432,1.0
130.0,6373.264,0.984
125.0,8265.424,1.352
125.0,8419.6,1.112
125.0,8668.384,1.04
125.0,9561.904,1.024
125.0,9737.104,1.096
123.0,8167.312,1.024
126.0,6863.824,1.024
126.0,7049.536,1.44
127.0,5069.776,1.176
127.0,8265.424,1.352
127.0,9320.128,1.04
127.0,9561.904,1.016
127.0,9779.152,1.096
127.0,9856.24,1.112
127.0,10213.648,1.128
128.0,5069.776,1.176
123.0,7610.176,1.016
123.0,7785.376,1.056
125.0,9856.24,1.096
91.0,7610.176,2.016
91.0,7680.256,1.04
91.0,7960.576,2.008
91.0,8310.976,1.048
91.0,8458.144,1.12
92.0,5802.112,1.016
92.0,5987.824,1.744
92.0,6082.432,1.008
92.0,7109.104,1.024
92.0,7133.632,2.08
92.0,7613.68,2.064
137.0,6863.824,1.016
88.0,9709.072,1.944
89.0,5069.776,1.176
89.0,5283.52,1.64
89.0,5798.608,1.016
89.0,5987.824,1.744
89.0,6587.008,1.376
89.0,7210.72,1.896
89.0,7466.512,1.376
90.0,6587.008,1.368
90.0,7210.72,1.896
90.0,7491.04,1.296
90.0,7610.176,2.416
92.0,7704.784,1.192
95.0,7256.272,2.184
95.0,7550.608,1.056
95.0,8167.312,1.024
95.0,8247.904,1.04
95.0,8307.472,1.04
95.0,8570.272,1.024
92.0,7785.376,1.048
92.0,7837.936,2.424
92.0,7971.088,2.144
92.0,8167.312,1.016
92.0,8251.408,1.032
92.0,8328.496,1.072
91.0,7133.632,2.088
92.0,8458.144,1.12
92.0,8563.264,1.024
92.0,8633.344,1.032
93.0,7133.632,2.08
93.0,7547.104,1.056
93.0,7610.176,1.016
93.0,7971.088,2.144
93.0,8167.312,1.024
93.0,8247.904,1.032
90.0,9726.592,1.912
91.0,5798.608,1.024
91.0,5987.824,1.744
92.0,8405.584,1.088
82.0,6776.224,1.04
82.0,6863.824,1.024
82.0,7010.992,1.064
82.0,7256.272,2.192
82.0,7413.952,1.032
82.0,7547.104,1.056
82.0,7634.704,1.04
82.0,7697.776,1.04
82.0,7785.376,1.056
80.0,7715.296,1.2
81.0,8167.312,1.024
90.0,7764.352,1.912
81.0,7610.176,1.016
81.0,7547.104,1.056
81.0,7161.664,1.016
81.0,7133.632,2.08
81.0,6863.824,1.016
80.0,8570.272,1.024
80.0,8458.144,1.12
80.0,8391.568,1.072
80.0,8307.472,1.032
80.0,8247.904,1.032
80.0,8167.312,1.024
80.0,7785.376,1.048
81.0,7697.776,1.04
90.0,7837.936,2.48
90.0,8762.992,1.096
90.0,8962.72,1.048
82.0,8177.824,1.04
82.0,8247.904,1.04
82.0,8437.12,1.104
82.0,8570.272,1.024
83.0,3174.112,1.408
83.0,6993.472,1.112
83.0,8265.424,1.352
83.0,8426.608,1.12
85.0,9561.904,1.016
82.0,5367.616,1.192
87.0,6159.52,1.016
87.0,6611.536,1.56
87.0,7224.736,2.296
87.0,8339.008,1.04
88.0,6558.976,1.176
88.0,8927.68,1.792
81.0,8307.472,1.04
81.0,8395.072,1.072
81.0,8458.144,1.12
81.0,8570.272,1.024
82.0,3146.08,1.256
82.0,5276.512,1.064
87.0,5987.824,1.744
109.0,8307.472,1.048
109.0,8412.592,1.12
104.0,7350.88,1.016
104.0,7431.472,1.04
104.0,7673.248,1.032
104.0,7753.84,2.232
104.0,8622.832,1.424
105.0,3047.968,1.376
105.0,8419.6,1.12
106.0,5798.608,1.016
106.0,7610.176,2.016
95.0,5276.512,1.064
106.0,9537.376,1.24
106.0,9631.984,1.256
106.0,9807.184,1.416
106.0,9989.392,1.64
106.0,10108.528,1.624
106.0,10252.192,1.728
101.0,8629.84,1.384
102.0,5069.776,1.176
102.0,6068.416,1.864
102.0,6706.144,2.736
102.0,7203.712,1.488
102.0,7613.68,2.08
106.0,9274.576,1.16
110.0,4039.6,1.208
110.0,5276.512,1.064
110.0,5802.112,1.016
110.0,6993.472,1.104
110.0,7133.632,2.088
110.0,7161.664,1.008
110.0,7550.608,1.056
110.0,7610.176,1.016
110.0,8069.2,1.008
110.0,8258.416,1.2
110.0,8310.976,1.04
111.0,5802.112,1.024
109.0,8247.904,1.032
107.0,7697.776,1.04
107.0,8167.312,1.024
107.0,8310.976,1.048
107.0,8433.616,1.12
108.0,8412.592,1.12
108.0,8766.496,1.016
108.0,10462.432,1.872
109.0,5276.512,1.064
109.0,6898.864,2.304
109.0,7133.632,2.096
109.0,7550.608,1.056
109.0,8167.312,1.024
107.0,7550.608,1.056
95.0,9257.056,1.04
95.0,10462.432,1.872
96.0,6863.824,1.016
96.0,8426.608,1.12
97.0,6863.824,1.016
97.0,7785.376,1.048
97.0,8265.424,1.36
97.0,8426.608,1.12
98.0,3790.816,1.136
98.0,6863.824,1.016
98.0,7753.84,2.224
102.0,8489.68,1.472
98.0,8265.424,1.36
98.0,8612.32,1.616
98.0,9320.128,1.008
93.0,8328.496,1.08
93.0,8388.064,1.072
93.0,8570.272,1.024
94.0,6863.824,1.016
94.0,7547.104,1.056
94.0,7697.776,1.04
94.0,7785.376,1.048
94.0,8317.984,1.072
94.0,8433.616,1.12
98.0,7960.576,2.016
103.0,5798.608,1.024
103.0,5987.824,1.736
103.0,7109.104,1.032
103.0,7431.472,1.04
104.0,5798.608,1.016
104.0,5875.696,1.72
104.0,5987.824,1.736
104.0,6495.904,1.096
104.0,7109.104,1.04
98.0,9586.432,1.136
98.0,9663.52,1.272
98.0,9856.24,1.104
95.0,9151.936,1.048
99.0,5462.224,1.72
99.0,9561.904,1.016
100.0,5462.224,1.712
100.0,7053.04,1.448
100.0,8265.424,1.368
100.0,8927.68,1.784
100.0,9856.24,1.072
101.0,5987.824,1.736
101.0,6975.952,1.376
101.0,7613.68,2.056
101.0,8489.68,1.472
101.0,8559.76,1.28
98.0,10213.648,1.112
186.0,6057.904,2.008
187.0,6706.144,2.752
187.0,8363.536,1.08
187.0,8833.072,1.04
187.0,9151.936,1.528
187.0,9334.144,1.216
187.0,9596.944,1.176
187.0,9702.064,1.216
182.0,7112.608,1.264
182.0,7224.736,2.304
182.0,7610.176,2.232
182.0,7767.856,1.92
79.0,8654.368,1.04
182.0,8657.872,1.256
182.0,8801.536,1.096
182.0,8969.728,1.048
182.0,9856.24,1.056
182.0,9968.368,2.488
183.0,7792.384,1.368
183.0,8622.832,1.264
183.0,8808.544,1.168
183.0,8885.632,1.128
183.0,9025.792,1.216
183.0,9176.464,1.224
180.0,5276.512,1.064
182.0,7837.936,2.456
198.0,7610.176,2.192
198.0,7753.84,2.24
188.0,9123.904,1.104
189.0,5987.824,1.728
189.0,6222.592,1.4
189.0,6562.48,1.176
189.0,8149.792,1.392
189.0,8419.6,1.12
189.0,8489.68,1.472
189.0,8622.832,1.408
190.0,5528.8,1.064
190.0,6558.976,1.176
186.0,5984.32,1.736
190.0,8419.6,1.12
190.0,9211.504,1.048
190.0,9709.072,1.944
190.0,10217.152,2.704
191.0,7550.608,1.056
183.0,9320.128,0.944
183.0,9540.88,1.52
183.0,9610.96,1.536
184.0,7837.936,2.488
184.0,8265.424,1.344
184.0,8622.832,1.264
185.0,7837.936,2.44
190.0,7858.96,0.936
178.0,10462.432,1.872
179.0,6587.008,1.376
179.0,6863.824,1.016
179.0,7196.704,1.536
174.0,8766.496,1.28
174.0,9179.968,1.952
174.0,10010.416,2.496
175.0,6975.952,1.104
175.0,8191.84,1.088
175.0,8486.176,1.448
176.0,4957.648,1.088
176.0,5059.264,1.088
180.0,5872.192,1.184
176.0,8430.112,1.44
176.0,8489.68,1.456
177.0,7697.776,1.04
177.0,7785.376,1.048
177.0,8317.984,1.072
177.0,8409.088,1.096
178.0,6611.536,1.56
170.0,6622.048,1.336
170.0,8405.584,1.392
170.0,8717.44,1.112
170.0,9018.784,1.272
170.0,9341.152,1.44
176.0,7200.208,1.512
180.0,6611.536,1.568
180.0,6863.824,1.016
180.0,7196.704,1.528
180.0,7837.936,2.44
180.0,8650.864,1.232
180.0,8833.072,1.28
180.0,9204.496,2.32
180.0,9222.016,1.192
180.0,9432.256,1.288
180.0,9684.544,1.608
180.0,9803.68,1.296
180.0,9985.888,1.632
178.0,9810.688,1.96
181.0,8650.864,1.584
178.0,7028.512,1.12
178.0,7196.704,1.528
178.0,7820.416,2.008
178.0,7897.504,1.4
178.0,8317.984,1.072
178.0,8412.592,1.104
178.0,8489.68,1.472
178.0,8770.0,1.04
178.0,9204.496,2.328
178.0,9688.048,1.936
178.0,9740.608,1.888
181.0,7757.344,2.24
448.0,9646.0,1.28
210.0,7224.736,2.304
210.0,7757.344,2.24
210.0,7837.936,2.432
210.0,7964.08,2.016
211.0,7224.736,2.288
211.0,7298.32,2.008
211.0,7410.448,1.192
211.0,7613.68,2.056
211.0,7753.84,2.232
212.0,7561.12,2.328
212.0,7613.68,2.184
198.0,6699.136,1.496
212.0,7967.584,1.896
212.0,9467.296,1.464
213.0,6022.864,1.0
213.0,7610.176,2.032
204.0,9039.808,1.0
204.0,9123.904,1.056
204.0,9200.992,1.088
204.0,10462.432,1.88
205.0,10462.432,1.88
206.0,6558.976,1.176
206.0,7203.712,1.488
206.0,7452.496,1.032
212.0,7778.368,1.864
440.0,9670.528,1.264
440.0,9737.104,1.176
440.0,9978.88,1.584
440.0,10203.136,2.072
440.0,10360.816,1.864
442.0,9432.256,1.368
442.0,9831.712,1.608
443.0,9432.256,1.384
443.0,9887.776,1.2
443.0,10108.528,1.272
446.0,9772.144,1.104
445.0,9779.152,1.12
224.0,9726.592,1.92
221.0,8321.488,1.408
221.0,8489.68,1.472
221.0,8552.752,1.504
222.0,7203.712,1.496
222.0,8321.488,1.416
222.0,8489.68,1.472
223.0,7767.856,1.592
224.0,6443.344,1.232
224.0,7757.344,2.312
224.0,7964.08,2.032
224.0,8528.224,2.76
224.0,8640.352,1.512
221.0,8149.792,1.392
199.0,8629.84,1.336
199.0,8952.208,1.016
199.0,9449.776,1.304
199.0,9558.4,1.368
199.0,9856.24,1.512
200.0,7837.936,2.44
200.0,8615.824,1.328
200.0,9036.304,1.088
201.0,9169.456,1.04
201.0,9260.56,1.08
202.0,6085.936,1.528
202.0,6548.464,1.472
206.0,7550.608,1.048
191.0,8167.312,1.024
193.0,6562.48,1.176
193.0,8146.288,1.392
194.0,6443.344,1.232
194.0,6562.48,1.176
195.0,5872.192,1.184
195.0,7960.576,2.016
196.0,7837.936,2.44
196.0,7960.576,2.032
196.0,8650.864,1.248
197.0,7753.84,2.224
197.0,7904.512,1.32
191.0,7785.376,1.048
206.0,7785.376,1.048
206.0,8489.68,1.464
206.0,9709.072,1.944
206.0,10178.608,3.0
206.0,10462.432,1.872
209.0,6443.344,1.224
210.0,5872.192,1.184
202.0,6706.144,2.752
202.0,7200.208,1.496
202.0,7361.392,1.184
202.0,7876.48,1.32
202.0,8419.6,1.128
199.0,7837.936,2.432
202.0,8545.744,1.512
202.0,8629.84,1.488
203.0,8458.144,1.12
203.0,9057.328,1.016
203.0,9116.896,1.048
204.0,6576.496,0.928
204.0,8458.144,1.12
204.0,8626.336,1.52
204.0,8882.128,0.96
204.0,8934.688,0.992
198.0,7837.936,2.44
198.0,7929.04,1.56
198.0,8156.8,2.344
202.0,8489.68,1.48
150.0,7697.776,1.04
150.0,8762.992,1.0
150.0,10462.432,1.872
150.0,10550.032,1.808
151.0,6863.824,1.016
151.0,7049.536,1.44
151.0,7224.736,2.288
144.0,7613.68,2.048
144.0,7837.936,2.44
144.0,7960.576,2.008
144.0,8573.776,1.144
145.0,8706.928,1.168
171.0,8826.064,1.048
145.0,9120.4,1.088
146.0,5798.608,1.024
146.0,5991.328,1.752
146.0,6078.928,1.536
146.0,7431.472,1.056
146.0,7697.776,1.2
146.0,7788.88,1.08
146.0,8034.16,1.04
146.0,8104.24,1.056
146.0,8791.024,1.024
141.0,9561.904,1.016
141.0,9779.152,1.088
145.0,8815.552,1.04
155.0,7897.504,1.304
151.0,7785.376,1.048
151.0,8282.944,1.192
151.0,8419.6,1.12
151.0,9099.376,1.072
151.0,9190.48,1.048
152.0,6615.04,1.448
152.0,7109.104,1.264
152.0,7224.736,2.296
152.0,8647.36,1.264
152.0,9204.496,2.32
152.0,9709.072,1.944
150.0,7028.512,1.0
153.0,6993.472,1.112
153.0,7109.104,1.264
153.0,7224.736,2.288
153.0,7792.384,1.368
146.0,8836.576,1.048
146.0,9067.84,1.072
146.0,9120.4,1.072
146.0,9176.464,1.944
146.0,9271.072,1.128
146.0,9334.144,1.152
146.0,9488.32,1.24
149.0,7028.512,1.0
152.0,10546.528,2.272
141.0,8815.552,1.064
141.0,8983.744,1.08
141.0,9176.464,1.944
137.0,9151.936,1.064
137.0,9176.464,1.944
137.0,10462.432,1.88
138.0,5367.616,1.192
138.0,6993.472,1.112
138.0,7161.664,1.008
138.0,7256.272,2.184
138.0,8167.312,1.024
138.0,8247.904,1.04
142.0,5059.264,1.232
139.0,4407.52,2.96
139.0,5675.968,2.096
139.0,6863.824,1.016
139.0,6989.968,1.224
139.0,7224.736,2.296
139.0,8265.424,1.352
134.0,8303.968,1.024
134.0,8433.616,1.112
135.0,6975.952,1.096
135.0,8191.84,1.088
135.0,8419.6,1.12
136.0,7697.776,1.04
138.0,8570.272,1.016
142.0,7613.68,2.048
142.0,7837.936,2.424
142.0,8051.68,1.672
142.0,8580.784,1.16
143.0,5069.776,1.176
143.0,5798.608,1.016
143.0,6057.904,2.008
143.0,8573.776,1.136
143.0,8829.568,1.04
143.0,8913.664,1.056
143.0,8990.752,1.064
143.0,9176.464,1.944
141.0,7897.504,1.304
139.0,8328.496,1.216
140.0,3160.096,1.328
140.0,7137.136,1.512
140.0,7224.736,2.28
140.0,7757.344,2.256
140.0,7837.936,2.456
140.0,8093.728,1.224
140.0,8265.424,1.36
140.0,8353.024,1.344
140.0,8773.504,1.136
140.0,9561.904,1.016
141.0,5059.264,1.232
144.0,5069.776,1.176
166.0,8654.368,1.256
167.0,4326.928,0.872
167.0,6215.584,2.056
167.0,7494.544,1.296
167.0,7610.176,2.232
167.0,7792.384,1.36
167.0,7837.936,2.488
167.0,8647.36,1.264
167.0,8966.224,1.04
167.0,9779.152,1.096
168.0,7224.736,2.288
168.0,7757.344,2.248
155.0,7837.936,2.424
168.0,7897.504,1.632
168.0,7897.504,2.144
168.0,8156.8,2.336
162.0,8713.936,1.032
162.0,8882.128,1.008
162.0,9067.84,1.0
163.0,7550.608,1.056
163.0,8317.984,1.072
163.0,8433.616,1.12
164.0,6611.536,1.568
164.0,7224.736,2.296
164.0,8324.992,1.072
168.0,7837.936,2.496
171.0,10455.424,2.248
172.0,8864.608,1.088
172.0,9179.968,1.96
172.0,10458.928,2.24
173.0,8766.496,1.288
173.0,8973.232,1.064
173.0,9176.464,1.944
173.0,10010.416,2.496
174.0,5987.824,1.752
174.0,6082.432,1.0
168.0,8177.824,1.28
168.0,8622.832,1.256
169.0,10119.04,1.872
169.0,6625.552,1.336
169.0,6688.624,1.072
169.0,7109.104,1.264
169.0,7911.52,1.304
169.0,8346.016,1.68
169.0,8661.376,1.296
169.0,8854.096,1.152
169.0,8969.728,1.2
169.0,9018.784,1.256
169.0,9320.128,0.944
169.0,9558.4,1.368
169.0,9856.24,1.288
168.0,8966.224,1.016
157.0,7645.216,1.264
157.0,8573.776,1.144
158.0,6439.84,1.056
158.0,7172.176,1.056
158.0,7669.744,1.216
158.0,8573.776,1.144
159.0,8580.784,1.128
159.0,8847.088,1.016
159.0,8899.648,1.024
159.0,8955.712,1.04
159.0,9176.464,1.944
153.0,8324.992,1.44
164.0,8437.12,1.12
153.0,8612.32,1.32
153.0,8833.072,1.088
153.0,8983.744,1.096
153.0,9095.872,1.096
153.0,9782.656,1.088
153.0,9852.736,1.056
153.0,10038.448,1.928
153.0,10119.04,1.856
154.0,7841.44,2.464
154.0,7897.504,1.296
154.0,7960.576,2.016
154.0,8317.984,1.208
153.0,8479.168,1.408
165.0,6863.824,1.016
165.0,8419.6,1.12
165.0,8657.872,1.256
166.0,6611.536,1.56
166.0,7837.936,2.424
166.0,8265.424,1.352
159.0,10010.416,2.496
160.0,5069.776,1.176
160.0,5798.608,1.016
160.0,6390.784,2.824
160.0,8051.68,1.672
160.0,8247.904,1.432
157.0,6804.256,1.136
160.0,8791.024,1.064
160.0,8857.6,1.04
160.0,8927.68,1.024
160.0,9109.888,1.064
160.0,9176.464,1.944
160.0,10010.416,2.504
161.0,5560.336,2.536
161.0,8419.6,1.12
162.0,8419.6,1.12
155.0,8472.16,1.432
156.0,7901.008,1.312
156.0,8472.16,1.432
157.0,5052.256,1.28
160.0,8367.04,1.064
298.0,8174.32,1.208
299.0,7785.376,1.08
299.0,8009.632,1.008
300.0,7522.576,1.0
300.0,8430.112,1.432
300.0,8486.176,1.448
300.0,9537.376,1.224
301.0,7673.248,1.032
301.0,8030.656,1.432
301.0,8437.12,1.128
301.0,8549.248,1.104
53.0,3640.144,2.76
301.0,9730.096,1.288
301.0,9786.16,1.32
301.0,10108.528,1.632
301.0,10238.176,1.704
302.0,7680.256,1.008
302.0,8265.424,1.176
302.0,8335.504,1.112
302.0,8440.624,1.296
302.0,8542.24,1.488
302.0,9025.792,1.808
302.0,9491.824,3.384
303.0,8170.816,1.04
301.0,9656.512,1.264
289.0,9561.904,2.432
290.0,7610.176,1.016
290.0,7697.776,1.04
290.0,7785.376,1.048
291.0,7690.768,1.064
291.0,7785.376,1.056
291.0,8531.728,1.296
291.0,8615.824,1.28
291.0,8843.584,1.088
291.0,9190.48,2.136
291.0,10034.944,2.24
292.0,8135.776,1.376
298.0,7487.536,1.016
292.0,8675.392,1.496
292.0,8826.064,1.384
293.0,8146.288,1.392
293.0,8391.568,1.44
294.0,7746.832,1.224
294.0,8121.76,1.328
294.0,8777.008,1.064
294.0,8829.568,1.08
294.0,9341.152,1.984
294.0,9856.24,1.056
296.0,8121.76,1.224
297.0,8146.288,1.064
292.0,8321.488,1.408
307.0,10038.448,1.928
308.0,9204.496,2.328
308.0,9856.24,1.064
309.0,8812.048,1.168
309.0,8850.592,1.2
309.0,9176.464,1.984
309.0,9449.776,1.304
309.0,9558.4,1.368
310.0,9179.968,1.96
310.0,9558.4,1.352
312.0,8244.4,1.112
316.0,8321.488,1.072
303.0,8247.904,1.04
317.0,8307.472,1.04
317.0,8395.072,1.072
317.0,8458.144,1.128
318.0,8247.904,1.032
318.0,8395.072,1.072
318.0,8433.616,1.32
318.0,8503.696,1.32
318.0,8591.296,1.344
319.0,8167.312,1.024
319.0,8247.904,1.04
319.0,8584.288,1.256
319.0,9779.152,1.08
316.0,8433.616,1.136
303.0,8360.032,1.152
303.0,8412.592,1.12
303.0,8654.368,1.4
304.0,7837.936,1.16
304.0,7922.032,1.024
304.0,7999.12,1.016
304.0,8247.904,1.048
304.0,8332.0,1.408
304.0,8472.16,1.432
304.0,8601.808,1.52
304.0,9358.672,2.912
305.0,7617.184,1.064
307.0,9793.168,1.424
305.0,8268.928,1.152
305.0,8367.04,1.272
305.0,8584.288,1.328
306.0,7981.6,1.184
306.0,8086.72,1.232
306.0,8601.808,1.616
306.0,9204.496,2.344
307.0,8160.304,1.176
307.0,8423.104,1.2
307.0,8759.488,1.384
307.0,8854.096,1.256
307.0,9215.008,2.112
305.0,7732.816,1.072
260.0,9141.424,0.952
261.0,7729.312,1.352
261.0,8910.16,1.768
261.0,9432.256,1.376
261.0,9537.376,1.24
261.0,10108.528,1.632
262.0,7025.008,1.0
262.0,7088.08,0.992
262.0,8167.312,1.024
262.0,8247.904,1.032
262.0,9155.44,1.088
289.0,9421.744,2.08
262.0,9292.096,1.216
262.0,9365.68,1.16
262.0,9698.56,1.288
263.0,7613.68,1.232
263.0,8027.152,1.416
263.0,8132.272,1.656
263.0,9884.272,1.92
263.0,10041.952,2.04
263.0,10126.048,2.072
264.0,9155.44,1.152
266.0,7028.512,1.12
268.0,7515.568,1.216
262.0,9211.504,1.112
256.0,6807.76,1.072
256.0,7813.408,1.744
256.0,8030.656,1.432
257.0,8030.656,1.432
257.0,8514.208,1.408
258.0,6418.816,1.04
258.0,8030.656,1.432
258.0,8514.208,1.408
258.0,8577.28,2.232
259.0,7809.904,0.904
259.0,8142.784,1.6
259.0,8268.928,1.672
260.0,8419.6,1.12
259.0,8927.68,1.808
259.0,9215.008,1.064
260.0,6481.888,0.92
260.0,6576.496,0.928
260.0,6744.688,0.976
260.0,7736.32,1.568
260.0,7911.52,1.664
260.0,8030.656,1.688
260.0,8083.216,1.704
260.0,8195.344,1.808
260.0,8265.424,1.76
260.0,8324.992,1.664
259.0,8324.992,1.672
284.0,7445.488,1.064
285.0,8030.656,1.432
286.0,8822.56,1.56
286.0,9172.96,1.056
286.0,9288.592,1.12
286.0,9334.144,3.0
286.0,9453.28,1.296
286.0,9446.272,3.36
286.0,9537.376,1.224
286.0,9656.512,1.272
286.0,9789.664,1.336
287.0,7431.472,1.04
270.0,7067.056,1.016
287.0,9211.504,1.08
287.0,9491.824,3.4
287.0,10462.432,1.872
288.0,8339.008,1.632
288.0,9130.912,0.96
288.0,9151.936,2.032
288.0,9299.104,3.184
289.0,7925.536,1.024
289.0,8324.992,1.48
289.0,8657.872,1.352
289.0,9211.504,1.048
289.0,9299.104,3.184
287.0,9018.784,1.832
270.0,7147.648,1.072
270.0,8041.168,1.552
271.0,7074.064,1.008
272.0,8514.208,1.408
272.0,8745.472,1.592
272.0,8857.6,1.792
272.0,9292.096,1.12
272.0,9453.28,1.168
273.0,7105.6,1.032
273.0,8402.08,1.104
273.0,9088.864,2.512
273.0,9151.936,2.024
280.0,8812.048,1.128
274.0,7137.136,0.992
274.0,8142.784,1.6
274.0,8328.496,1.672
275.0,7697.776,1.04
275.0,7785.376,1.056
276.0,7550.608,1.056
276.0,8636.848,1.712
278.0,8836.576,1.416
279.0,7673.248,1.168
279.0,7876.48,1.312
279.0,8475.664,1.408
280.0,8650.864,1.216
274.0,7018.0,0.952
398.0,9362.176,1.088
398.0,9716.08,1.96
398.0,10010.416,2.496
398.0,10462.432,1.88
410.0,9074.848,1.016
410.0,9243.04,1.088
410.0,9828.208,1.968
410.0,10101.52,2.36
410.0,10157.584,2.752
412.0,9628.48,1.168
412.0,9758.128,1.904
320.0,7999.12,0.904
412.0,10458.928,1.872
420.0,9200.992,1.08
420.0,10119.04,1.864
420.0,10311.76,2.064
421.0,9313.12,1.08
421.0,10119.04,1.872
422.0,9208.0,1.096
422.0,10112.032,1.84
422.0,10392.352,2.208
423.0,9218.512,1.032
423.0,9295.6,1.064
423.0,9355.168,1.08
412.0,10255.696,1.72
372.0,9537.376,1.296
376.0,10006.912,2.152
376.0,10126.048,2.304
380.0,10203.136,3.376
381.0,9095.872,1.064
382.0,8959.216,1.016
385.0,9470.8,1.192
385.0,9537.376,1.216
385.0,9631.984,1.28
385.0,9681.04,1.272
385.0,9765.136,1.344
386.0,8892.64,0.992
398.0,9120.4,1.072
395.0,9151.936,1.08
396.0,9148.432,1.08
396.0,9884.272,2.384
396.0,9999.904,2.544
396.0,10171.6,2.792
397.0,9362.176,1.08
397.0,9432.256,1.12
397.0,9498.832,1.184
397.0,10108.528,1.704
397.0,10234.672,1.72
397.0,10462.432,1.88
398.0,9011.776,0.952
395.0,9067.84,1.04
213.0,9011.776,1.024
213.0,10038.448,1.928
215.0,8170.816,1.6
215.0,8317.984,1.184
216.0,5798.608,1.016
216.0,8710.432,1.008
216.0,8927.68,1.8
216.0,9663.52,1.272
218.0,9155.44,1.088
219.0,9085.36,1.064
219.0,9162.448,1.088
219.0,10550.032,1.808
423.0,10392.352,2.192
448.0,9772.144,1.368
450.0,9544.384,1.168
450.0,9733.6,1.264
457.0,10255.696,1.608
458.0,9877.264,1.2
458.0,9950.848,1.208
460.0,9775.648,1.112
483.0,9789.664,1.304
221.0,7203.712,1.496
444.0,9915.808,1.2
213.0,8815.552,1.024
225.0,6443.344,1.224
220.0,7785.376,1.048
424.0,9183.472,1.032
424.0,9257.056,1.072
424.0,9299.104,1.096
425.0,9327.136,1.072
425.0,10350.304,1.88
425.0,10550.032,2.28
427.0,9572.416,1.12
427.0,9646.0,1.152
427.0,9712.576,1.176
427.0,9870.256,1.256
427.0,10476.448,1.632
436.0,9246.544,1.064
