m/z,RT1_center,RT2_center
354.0,9789.664,1.928
354.0,9029.296,1.096
337.0,9015.28,1.072
312.0,8356.528,1.136
311.0,8212.864,1.072
310.0,10893.424,2.28
310.0,10886.416,3.096
310.0,9849.232,1.32
310.0,8717.44,1.144
310.0,8587.792,1.328
309.0,8650.864,1.36
309.0,8542.24,1.312
309.0,8353.024,1.192
309.0,8282.944,1.136
319.0,9628.48,1.848
308.0,9113.392,2.208
322.0,8864.608,1.568
322.0,8777.008,1.144
322.0,8699.92,1.208
321.0,10753.264,3.384
321.0,9250.048,2.456
320.0,9628.48,1.84
320.0,9257.056,2.48
320.0,9064.336,1.56
320.0,8938.192,1.4
320.0,8868.112,1.208
308.0,9526.864,1.488
360.0,9968.368,2.592
360.0,9810.688,2.176
360.0,9362.176,1.584
354.0,10809.328,1.08
368.0,9940.336,1.656
368.0,9824.704,1.536
368.0,9278.08,1.28
367.0,9943.84,1.656
367.0,9828.208,1.536
366.0,9081.856,1.096
366.0,9008.272,1.064
352.0,9099.376,1.096
365.0,9765.136,1.912
365.0,8931.184,1.024
364.0,9765.136,1.944
363.0,9982.384,2.08
363.0,9915.808,2.072
362.0,10045.456,2.224
362.0,9940.336,2.144
362.0,9446.272,1.664
376.0,10041.952,2.256
376.0,9116.896,1.2
372.0,9698.56,1.992
366.0,8889.136,1.016
352.0,8969.728,1.008
350.0,9768.64,1.936
350.0,9547.888,1.44
350.0,9442.768,1.488
349.0,9768.64,1.944
349.0,9558.4,1.44
349.0,9449.776,1.504
349.0,9362.176,1.52
349.0,9190.48,1.176
349.0,9029.296,1.208
340.0,3941.488,0.752
360.0,10034.944,2.592
338.0,9208.0,1.192
362.0,9362.176,1.552
362.0,8889.136,1.016
361.0,10175.104,2.648
361.0,9968.368,2.52
361.0,9929.824,2.152
361.0,9800.176,2.0
361.0,9432.256,1.496
361.0,9141.424,1.136
361.0,8889.136,1.0
360.0,10290.736,0.632
360.0,10175.104,2.728
338.0,9824.704,1.32
200.0,8293.456,1.256
200.0,8240.896,2.728
200.0,8212.864,1.848
200.0,8037.664,2.36
200.0,7767.856,1.192
200.0,7701.28,1.224
204.0,7785.376,1.92
204.0,5339.584,0.944
203.0,10550.032,1.848
203.0,9779.152,1.904
203.0,8990.752,1.048
258.0,9607.456,1.312
203.0,8226.88,2.224
203.0,8125.264,2.016
203.0,8048.176,1.496
203.0,8037.664,2.368
203.0,7463.008,1.048
202.0,10290.736,0.224
202.0,9765.136,1.44
202.0,8903.152,1.744
202.0,8360.032,2.072
202.0,8240.896,2.688
206.0,7915.024,1.504
203.0,8892.64,1.008
200.0,6142.0,1.2
200.0,6026.368,1.152
199.0,9744.112,2.16
199.0,9029.296,1.2
199.0,8293.456,1.264
199.0,8237.392,2.672
199.0,8167.312,1.672
199.0,7536.592,1.2
199.0,6930.4,1.104
199.0,6790.24,1.272
197.0,7627.696,1.328
200.0,8367.04,1.92
196.0,8219.872,1.656
196.0,8041.168,1.528
202.0,8188.336,1.736
202.0,8037.664,2.368
201.0,8938.192,1.008
201.0,8251.408,2.488
201.0,8037.664,2.352
200.0,10290.736,0.232
200.0,10108.528,1.88
200.0,9747.616,2.16
200.0,9232.528,1.64
196.0,8398.576,1.584
206.0,9922.816,1.792
206.0,9807.184,1.528
206.0,9404.224,1.408
206.0,9278.08,1.256
206.0,9211.504,1.216
206.0,8212.864,1.824
213.0,8167.312,1.608
212.0,10378.336,2.208
212.0,10108.528,1.96
212.0,10048.96,1.872
212.0,9849.232,1.76
206.0,7792.384,2.024
212.0,9029.296,1.184
212.0,8247.904,2.4
212.0,7865.968,1.248
212.0,7680.256,1.24
212.0,7627.696,1.248
212.0,6282.16,1.456
211.0,8244.4,2.384
211.0,7627.696,1.248
211.0,6968.944,1.344
210.0,8184.832,1.536
215.0,11142.208,2.264
212.0,9544.384,1.752
205.0,11345.44,2.528
205.0,10294.24,0.184
205.0,10168.096,1.704
205.0,9940.336,1.504
205.0,9807.184,1.52
205.0,9211.504,1.216
205.0,8055.184,1.48
205.0,7950.064,1.648
204.0,11345.44,2.448
204.0,9800.176,1.944
204.0,8212.864,1.832
206.0,10168.096,1.72
204.0,8048.176,1.504
204.0,8037.664,2.344
210.0,8058.688,1.488
210.0,7277.296,1.544
210.0,6958.432,1.568
210.0,6828.784,1.616
209.0,8184.832,1.56
209.0,8058.688,1.496
209.0,7277.296,1.52
206.0,11345.44,2.504
206.0,10550.032,1.912
204.0,8132.272,2.016
180.0,7347.376,1.408
180.0,6930.4,1.584
179.0,8030.656,1.536
179.0,7648.72,1.4
179.0,7568.128,1.512
179.0,7364.896,1.544
187.0,9775.648,1.432
187.0,9428.752,1.632
187.0,8310.976,1.392
187.0,8244.4,2.528
187.0,8167.312,1.672
200.0,7543.6,1.216
187.0,5980.816,1.12
187.0,5679.472,1.056
186.0,9985.888,2.064
186.0,9211.504,1.168
186.0,8240.896,2.592
186.0,8167.312,1.624
185.0,8237.392,2.584
184.0,9996.4,1.936
184.0,9768.64,2.016
184.0,8226.88,2.736
188.0,10171.6,1.728
187.0,6033.376,1.144
179.0,6849.808,1.856
178.0,10550.032,1.832
178.0,10241.68,1.848
178.0,8027.152,1.528
178.0,7648.72,1.432
178.0,7350.88,1.536
178.0,7273.792,1.528
178.0,6933.904,1.584
178.0,6846.304,1.84
177.0,7452.496,1.032
177.0,7357.888,1.008
180.0,7547.104,1.344
176.0,8265.424,2.424
176.0,8226.88,2.16
181.0,8177.824,1.592
181.0,8058.688,1.504
181.0,7669.744,1.36
181.0,7543.6,1.336
181.0,7343.872,1.408
180.0,9968.368,2.512
180.0,8517.712,1.664
180.0,8044.672,1.496
180.0,7666.24,1.464
177.0,7231.744,1.008
189.0,9439.264,1.264
189.0,9204.496,1.056
189.0,8230.384,2.184
189.0,7463.008,1.064
189.0,6996.976,1.056
188.0,10269.712,1.888
196.0,6653.584,1.576
195.0,8041.168,1.56
194.0,8034.16,1.536
193.0,8034.16,1.536
193.0,7939.552,1.4
188.0,9940.336,1.552
191.0,7936.048,1.384
191.0,7336.864,1.016
190.0,10550.032,1.872
190.0,9817.696,2.072
190.0,9761.632,2.008
190.0,9646.0,1.84
190.0,9036.304,1.056
190.0,8934.688,1.024
190.0,8367.04,1.104
190.0,8230.384,2.176
200.0,7617.184,1.208
192.0,8034.16,1.536
188.0,9884.272,1.552
188.0,9768.64,1.448
188.0,9610.96,1.32
188.0,9439.264,1.272
188.0,9278.08,1.272
188.0,8310.976,1.384
188.0,8244.4,2.512
188.0,8167.312,1.64
188.0,7788.88,2.016
188.0,6979.456,1.136
188.0,6212.08,1.192
189.0,9796.672,1.728
187.0,10171.6,1.72
187.0,9940.336,1.552
190.0,8030.656,1.544
190.0,7792.384,2.032
190.0,7648.72,1.336
190.0,7568.128,1.48
190.0,7452.496,1.056
190.0,6979.456,1.128
189.0,10269.712,1.896
189.0,10171.6,1.728
189.0,9940.336,1.608
187.0,10420.384,2.536
235.0,7725.808,1.472
235.0,7655.728,1.48
234.0,9642.496,1.392
234.0,9011.776,0.968
234.0,7438.48,1.0
243.0,10241.68,1.816
243.0,9870.256,2.208
243.0,8251.408,2.448
243.0,7161.664,1.048
243.0,6748.192,1.136
242.0,10290.736,3.44
215.0,10294.24,0.256
241.0,9467.296,1.328
240.0,6926.896,1.472
239.0,9873.76,1.264
239.0,9446.272,1.312
239.0,8086.72,2.472
239.0,7729.312,1.448
239.0,7329.856,1.304
239.0,7221.232,1.208
237.0,7648.72,1.424
246.0,10175.104,1.672
246.0,9940.336,1.52
241.0,10294.24,0.192
233.0,9943.84,1.552
233.0,8948.704,0.88
233.0,8212.864,1.872
233.0,7231.744,1.024
233.0,7140.64,0.992
232.0,11107.168,3.144
232.0,10550.032,1.872
232.0,10287.232,3.472
232.0,9964.864,1.856
232.0,9800.176,1.68
232.0,9362.176,1.168
235.0,8051.68,1.52
232.0,8226.88,2.168
236.0,10175.104,2.688
236.0,9824.704,1.312
236.0,8468.656,1.48
236.0,8041.168,1.512
236.0,7911.52,1.592
236.0,7837.936,1.672
236.0,7641.712,1.544
235.0,8388.064,1.848
235.0,8254.912,1.736
235.0,8198.848,1.656
232.0,8601.808,1.488
247.0,8307.472,1.704
247.0,7336.864,1.032
247.0,7231.744,1.008
246.0,10550.032,1.864
246.0,10420.384,2.656
255.0,7827.424,1.208
255.0,7638.208,1.208
255.0,7533.088,1.232
254.0,7627.696,1.264
254.0,7336.864,1.264
253.0,7627.696,1.264
246.0,9775.648,1.416
252.0,8174.32,1.592
252.0,7936.048,1.416
252.0,7729.312,1.48
252.0,7669.744,1.392
252.0,7070.56,1.216
251.0,8181.328,1.504
251.0,8041.168,1.496
251.0,7936.048,1.432
251.0,7757.344,1.344
258.0,9765.136,1.408
258.0,9695.056,1.352
252.0,9393.712,0.928
246.0,8437.12,2.344
246.0,8374.048,2.296
246.0,7463.008,1.048
245.0,10553.536,1.84
245.0,10427.392,2.672
244.0,8643.856,2.408
244.0,8601.808,1.144
244.0,7985.104,1.448
244.0,7872.976,1.432
244.0,6390.784,1.016
243.0,10420.384,2.568
247.0,8605.312,1.832
243.0,10287.232,3.44
251.0,7666.24,1.312
250.0,8184.832,1.624
250.0,8055.184,1.488
250.0,7915.024,1.496
250.0,7725.808,1.488
249.0,8212.864,1.816
248.0,8377.552,1.928
248.0,7806.4,1.376
248.0,7718.8,1.304
248.0,7354.384,1.024
243.0,10308.256,1.848
217.0,8370.544,1.92
217.0,8286.448,1.48
216.0,11142.208,2.264
216.0,10287.232,3.456
216.0,8226.88,2.208
216.0,8020.144,2.568
223.0,8016.64,1.584
223.0,7655.728,1.552
223.0,7564.624,1.52
222.0,7837.936,1.664
222.0,7729.312,1.488
233.0,10550.032,1.832
222.0,7319.344,1.64
221.0,8048.176,1.552
221.0,7918.528,1.504
221.0,7788.88,2.024
221.0,7732.816,1.448
220.0,6299.68,1.272
220.0,6180.544,1.304
220.0,6036.88,1.256
218.0,10294.24,0.28
218.0,10287.232,3.464
227.0,10112.032,1.88
222.0,7568.128,1.608
215.0,10290.736,3.472
215.0,9050.32,1.04
215.0,8892.64,1.008
214.0,11345.44,2.448
214.0,10108.528,1.896
214.0,9768.64,1.872
214.0,9050.32,1.056
213.0,10108.528,1.88
213.0,9768.64,1.904
213.0,9533.872,1.528
213.0,9442.768,1.408
217.0,8605.312,1.136
213.0,8324.992,3.016
213.0,8237.392,2.696
218.0,8367.04,1.928
217.0,11107.168,3.144
217.0,10553.536,1.872
217.0,10416.88,2.544
217.0,10175.104,2.632
217.0,9992.896,1.992
217.0,9793.168,2.008
217.0,9050.32,1.072
217.0,8899.648,1.016
213.0,8496.688,1.272
228.0,8079.712,1.432
228.0,6783.232,1.16
227.0,10606.096,1.592
227.0,10420.384,2.536
227.0,10290.736,0.216
232.0,8149.792,2.432
232.0,8083.216,2.368
232.0,7231.744,1.008
231.0,11107.168,3.136
231.0,9940.336,1.672
231.0,9824.704,1.552
227.0,9726.592,1.584
231.0,9334.144,1.144
231.0,9050.32,1.016
231.0,8605.312,1.144
230.0,11142.208,2.28
230.0,10287.232,3.448
230.0,9870.256,2.216
230.0,9723.088,2.4
230.0,9106.384,1.056
230.0,6951.424,1.072
234.0,7231.744,1.008
234.0,7119.616,0.984
231.0,9386.704,1.208
227.0,9222.016,1.16
227.0,9011.776,2.016
227.0,8493.184,2.728
227.0,8240.896,2.64
227.0,8170.816,1.536
227.0,8093.728,1.632
227.0,6495.904,1.048
226.0,8461.648,2.512
226.0,8324.992,1.288
226.0,8251.408,2.384
226.0,8006.128,1.536
228.0,8493.184,2.704
225.0,8328.496,1.288
224.0,8016.64,1.576
229.0,10420.384,2.528
229.0,10287.232,3.464
229.0,9870.256,2.2
229.0,9726.592,2.392
229.0,6387.28,1.016
228.0,10290.736,3.424
228.0,9726.592,2.408
228.0,9474.304,1.392
228.0,9211.504,1.168
228.0,8882.128,1.888
225.0,8496.688,1.264
150.0,7799.392,1.216
180.0,7620.688,1.76
200.0,8931.184,1.384
202.0,8034.16,1.784
143.0,7645.216,1.16
159.0,5795.104,1.056
196.0,6601.024,1.512
212.0,7067.056,1.64
229.0,8254.912,2.136
118.0,5073.28,1.112
65.0,7172.176,1.184
63.0,7638.208,1.824
246.0,8286.448,2.0
140.0,5360.608,1.584
233.0,8391.568,1.52
234.0,8195.344,1.928
230.0,8261.92,2.16
278.0,8762.992,2.04
310.0,8324.992,1.184
106.0,7441.984,1.04
105.0,7543.6,1.088
105.0,7438.48,1.04
115.0,6296.176,1.32
102.0,7746.832,1.6
101.0,8268.928,1.648
105.0,7333.36,1.144
102.0,7950.064,1.72
101.0,7918.528,1.344
101.0,7981.6,1.784
101.0,7746.832,1.328
101.0,7477.024,2.152
63.0,5784.592,1.824
65.0,7540.096,1.256
464.0,8314.48,1.072
340.0,8332.0,1.096
298.0,7753.84,1.088
196.0,7883.488,1.256
196.0,7743.328,1.752
196.0,7631.2,1.696
194.0,7950.064,1.6
194.0,7750.336,1.744
194.0,7613.68,1.672
193.0,7746.832,1.424
244.0,6727.168,1.056
183.0,7519.072,1.232
183.0,7470.016,1.288
300.0,7795.888,1.04
298.0,7981.6,1.288
304.0,8146.288,1.184
300.0,8006.128,1.248
296.0,8016.64,1.344
163.0,7448.992,1.288
164.0,7704.784,1.264
165.0,7456.0,1.288
170.0,7322.848,1.24
182.0,8163.808,1.952
225.0,7627.696,1.64
224.0,6951.424,1.656
224.0,7585.648,1.696
202.0,8272.432,1.856
144.0,7809.904,1.224
142.0,7620.688,1.232
220.0,8160.304,1.416
220.0,7848.448,1.704
220.0,7795.888,1.808
215.0,7806.4,1.32
205.0,7781.872,2.04
192.0,7718.8,1.248
189.0,7960.576,1.472
186.0,7617.184,1.64
186.0,7042.528,1.064
185.0,7620.688,1.616
184.0,7809.904,1.392
184.0,7606.672,1.688
184.0,7533.088,1.248
184.0,7463.008,1.304
118.0,6299.68,1.328
117.0,7095.088,1.128
142.0,7494.544,1.256
142.0,6905.872,1.288
141.0,6905.872,1.368
136.0,7470.016,1.032
129.0,7785.376,1.24
128.0,7624.192,1.664
128.0,7781.872,1.248
115.0,7494.544,1.224
115.0,7613.68,1.176
115.0,7743.328,1.624
119.0,7333.36,1.04
120.0,7427.968,1.192
120.0,7364.896,1.016
118.0,7336.864,1.144
118.0,7441.984,1.056
146.0,7095.088,1.128
118.0,7098.592,1.12
280.0,7957.072,1.328
119.0,7119.616,1.024
120.0,7095.088,1.024
119.0,8612.32,1.28
263.0,7333.36,1.328
272.0,7098.592,1.024
274.0,7554.112,1.048
262.0,7427.968,1.32
261.0,7371.904,1.36
262.0,7168.672,1.392
261.0,7526.08,1.24
261.0,7448.992,1.312
234.0,8254.912,1.976
243.0,7095.088,1.04
256.0,7617.184,1.304
229.0,8009.632,1.328
229.0,6944.416,1.2
229.0,7189.696,1.4
229.0,7848.448,1.32
228.0,6867.328,1.6
184.0,6401.296,1.176
95.0,9046.816,1.08
165.0,6464.368,1.488
166.0,6464.368,1.392
181.0,6464.368,1.368
258.0,7175.68,1.424
215.0,8265.424,2.16
228.0,7123.12,1.528
192.0,7459.504,1.256
190.0,7477.024,2.0
189.0,7477.024,1.784
172.0,7894.0,1.24
172.0,7792.384,1.392
132.0,7322.848,1.4
132.0,7140.64,1.424
132.0,7074.064,1.44
130.0,7340.368,1.36
65.0,7333.36,1.368
65.0,7413.952,1.32
96.0,7431.472,1.288
130.0,7291.312,1.376
132.0,7431.472,1.304
132.0,7557.616,1.2
164.0,7456.0,1.28
212.0,6650.08,1.304
214.0,6485.392,1.168
214.0,8202.352,1.552
256.0,7329.856,1.456
234.0,8132.272,1.72
214.0,8153.296,2.304
195.0,6958.432,1.712
195.0,7582.144,1.416
231.0,7445.488,1.336
215.0,8205.856,1.448
215.0,7858.96,1.224
229.0,6884.848,1.056
216.0,6734.176,1.096
228.0,7512.064,1.312
228.0,6996.976,1.528
243.0,8268.928,1.024
243.0,8086.72,1.016
227.0,7105.6,1.488
227.0,6993.472,1.536
227.0,6926.896,1.568
216.0,7851.952,1.216
217.0,8230.384,1.48
218.0,7957.072,1.92
196.0,7694.272,1.336
196.0,7932.544,1.288
198.0,7613.68,1.328
199.0,7687.264,1.248
220.0,8013.136,1.408
243.0,7287.808,1.016
225.0,7851.952,1.488
225.0,7564.624,1.408
225.0,7505.056,1.312
201.0,7343.872,1.2
201.0,7301.824,1.032
224.0,7638.208,1.48
224.0,7515.568,1.44
220.0,8198.848,1.464
240.0,7547.104,1.328
240.0,7413.952,1.4
240.0,7350.88,1.32
226.0,6884.848,1.64
203.0,7729.312,1.224
214.0,6327.712,1.088
204.0,5851.168,0.976
220.0,7943.056,1.784
220.0,7550.608,2.016
220.0,7326.352,1.112
218.0,8230.384,1.472
204.0,7953.568,1.672
227.0,7466.512,1.344
227.0,7533.088,1.296
228.0,6933.904,1.6
213.0,8027.152,1.296
237.0,7708.288,1.376
236.0,7505.056,1.552
235.0,7953.568,1.704
203.0,7953.568,1.488
242.0,7585.648,1.224
288.0,7890.496,1.192
288.0,7823.92,1.216
280.0,8016.64,1.472
120.0,6930.4,1.04
166.0,7547.104,1.336
166.0,7357.888,1.56
165.0,7343.872,1.32
119.0,5746.048,1.144
118.0,7519.072,1.112
117.0,7529.584,1.128
117.0,7470.016,1.088
117.0,7417.456,1.096
163.0,7340.368,1.408
163.0,7214.224,1.408
241.0,6909.376,1.096
117.0,5725.024,1.104
117.0,5560.336,1.048
116.0,7561.12,1.472
120.0,5725.024,1.104
120.0,6036.88,1.136
241.0,7417.456,1.224
241.0,7361.392,1.152
261.0,7298.32,1.36
261.0,7235.248,1.44
260.0,7512.064,1.304
259.0,7550.608,1.24
464.0,7925.536,1.488
464.0,7746.832,1.368
424.0,11002.048,1.904
380.0,10094.512,1.704
161.0,7515.568,1.288
226.0,7606.672,1.296
242.0,7533.088,1.168
241.0,7778.368,1.52
241.0,7589.152,1.152
241.0,7533.088,1.144
225.0,7018.0,1.552
225.0,6902.368,1.736
241.0,7305.328,1.136
241.0,7084.576,1.104
220.0,8027.152,1.944
262.0,7505.056,1.328
262.0,7361.392,1.336
262.0,7231.744,1.416
240.0,7203.712,1.256
240.0,7032.016,1.224
242.0,7774.864,1.504
238.0,7575.136,1.496
258.0,7543.6,1.296
257.0,7526.08,1.312
256.0,7529.584,1.336
252.0,7620.688,1.392
230.0,7448.992,1.312
229.0,7312.336,1.336
244.0,7133.632,1.064
244.0,6951.424,1.048
244.0,6895.36,1.056
310.0,8065.696,1.12
300.0,8107.744,1.352
300.0,7943.056,1.144
243.0,7235.248,1.024
243.0,6898.864,1.104
238.0,7659.232,1.512
105.0,5725.024,1.104
102.0,7694.272,1.216
102.0,7550.608,1.296
102.0,7498.048,1.136
128.0,6993.472,1.512
120.0,7312.336,1.048
120.0,7154.656,1.024
119.0,7722.304,1.216
119.0,7557.616,1.096
119.0,7441.984,1.04
119.0,6296.176,1.088
117.0,7322.848,1.208
117.0,6916.384,1.104
117.0,6271.648,1.096
190.0,7950.064,1.68
115.0,7319.344,1.208
115.0,6951.424,1.344
106.0,7522.576,1.08
164.0,7648.72,1.352
164.0,7582.144,1.424
164.0,6912.88,1.576
187.0,6201.568,1.112
186.0,7508.56,1.168
186.0,7427.968,1.136
157.0,6923.392,1.144
148.0,7536.592,1.128
148.0,7477.024,1.08
146.0,7505.056,1.104
181.0,6720.16,1.504
115.0,7420.96,1.168
244.0,7242.256,1.024
246.0,7378.912,1.016
168.0,7652.224,1.432
130.0,7526.08,1.328
129.0,7305.328,1.488
129.0,6954.928,1.496
173.0,7725.808,1.12
173.0,7540.096,1.136
173.0,7477.024,1.096
273.0,7879.984,1.192
290.0,7347.376,1.36
272.0,7438.48,1.056
272.0,7294.816,1.032
272.0,7235.248,1.016
105.0,7259.776,1.008
263.0,7224.736,1.4
369.0,9502.336,1.288
340.0,10998.544,1.904
321.0,8812.048,1.064
321.0,8755.984,1.032
310.0,8272.432,1.248
300.0,7732.816,1.024
298.0,8051.68,1.192
290.0,7410.448,1.392
120.0,6296.176,1.096
145.0,7536.592,1.112
145.0,7357.888,1.152
142.0,7554.112,1.152
136.0,7333.36,1.032
272.0,7158.16,1.024
186.0,6916.384,1.096
183.0,7322.848,1.288
181.0,7855.456,1.416
196.0,7561.12,1.416
196.0,6825.28,1.816
195.0,7704.784,1.384
195.0,7645.216,1.36
174.0,7971.088,1.616
174.0,7687.264,1.288
195.0,6905.872,1.784
194.0,7683.76,1.336
194.0,7543.6,1.44
213.0,7918.528,1.248
213.0,6937.408,1.128
180.0,7841.44,1.592
190.0,8282.944,1.48
115.0,7561.12,1.392
189.0,7792.384,2.032
188.0,7354.384,1.2
202.0,7950.064,1.68
202.0,5704.0,1.08
201.0,7957.072,1.92
201.0,7550.608,1.064
187.0,7340.368,1.192
187.0,7196.704,1.032
201.0,7161.664,1.4
201.0,6926.896,0.968
200.0,7960.576,1.944
220.0,8097.232,1.592
213.0,6891.856,1.176
176.0,7648.72,1.224
174.0,8142.784,1.432
134.0,7168.672,1.16
130.0,7648.72,1.304
101.0,7683.76,1.232
92.0,6334.72,1.208
90.0,7336.864,1.368
174.0,7547.104,1.352
174.0,7463.008,1.088
173.0,8184.832,1.408
193.0,7687.264,1.352
193.0,7554.112,1.416
192.0,7932.544,1.288
172.0,8020.144,1.208
186.0,7315.84,1.152
170.0,7624.192,1.224
170.0,7561.12,1.136
188.0,7193.2,1.032
188.0,5882.704,1.184
187.0,7526.08,1.096
187.0,7466.512,1.08
165.0,7280.8,1.6
164.0,7834.432,1.296
187.0,7077.568,1.0
187.0,7000.48,1.08
187.0,6881.344,1.104
200.0,7470.016,1.36
200.0,7399.936,1.408
200.0,7259.776,1.504
170.0,8223.376,2.016
228.0,8570.272,2.856
230.0,8381.056,2.328
230.0,8454.64,2.376
232.0,7470.016,1.328
232.0,7858.96,1.872
234.0,8370.544,2.16
243.0,8847.088,1.832
243.0,8927.68,1.408
228.0,8409.088,2.312
244.0,8426.608,2.128
246.0,8205.856,1.8
257.0,7112.608,1.216
248.0,8209.36,1.752
298.0,8339.008,1.464
139.0,5444.704,1.6
139.0,6047.392,1.448
258.0,6982.96,1.256
212.0,8023.648,2.28
214.0,8237.392,2.832
217.0,7249.264,1.36
217.0,7855.456,2.064
217.0,8086.72,2.448
222.0,7645.216,1.664
222.0,7922.032,1.744
212.0,6975.952,1.376
222.0,8041.168,1.84
226.0,8409.088,2.568
53.0,9039.808,1.12
68.0,7238.752,1.192
68.0,7329.856,1.168
83.0,9029.296,1.128
89.0,7554.112,1.896
92.0,5742.544,1.08
108.0,7950.064,2.056
108.0,8023.648,2.28
117.0,5865.184,1.096
188.0,7950.064,2.056
187.0,8086.72,2.032
181.0,7056.544,1.456
166.0,6940.912,1.888
230.0,8317.984,2.44
165.0,6947.92,1.872
139.0,6124.48,1.584
144.0,8258.416,2.504
144.0,6054.4,1.08
151.0,7554.112,1.88
188.0,8027.152,2.28
189.0,8034.16,1.856
196.0,6755.2,1.52
205.0,7718.8,1.744
161.0,7105.6,1.192
161.0,5220.448,1.216
155.0,6015.856,1.544
118.0,5668.96,1.096
118.0,5020.72,1.112
118.0,5336.08,1.096
