m/z,RT1_center,RT2_center
189.0,7231.744,1.008
188.0,7392.928,1.016
175.0,7743.328,1.016
188.0,7245.76,1.024
188.0,7119.616,1.024
175.0,7960.576,1.032
188.0,6916.384,1.024
188.0,6842.8,1.024
188.0,6744.688,1.024
188.0,6660.592,1.04
188.0,6488.896,1.304
188.0,7298.32,1.032
175.0,7687.264,1.008
175.0,7550.608,2.624
174.0,8601.808,1.08
174.0,8510.704,1.12
174.0,8423.104,1.144
174.0,8328.496,1.176
174.0,8233.888,1.216
187.0,6944.416,1.024
186.0,7575.136,1.176
187.0,6751.696,1.032
187.0,6688.624,1.032
187.0,6625.552,1.024
187.0,6558.976,1.04
174.0,7151.152,1.024
187.0,6366.256,1.048
187.0,6113.968,1.048
186.0,7655.728,1.064
187.0,6814.768,1.04
33.0,7256.272,1.216
32.0,7406.944,2.304
32.0,7333.36,2.584
31.0,5353.6,3.056
31.0,5227.456,1.968
31.0,4929.616,3.056
31.0,4856.032,2.936
201.0,7105.6,1.032
34.0,8416.096,2.36
34.0,8349.52,2.36
34.0,8282.944,2.36
34.0,8219.872,2.36
34.0,8153.296,2.36
34.0,8086.72,2.36
31.0,4218.304,1.6
34.0,7957.072,2.36
31.0,4593.232,2.656
31.0,3153.088,1.712
31.0,4176.256,2.984
31.0,4162.24,1.784
31.0,4102.672,2.808
31.0,4109.68,1.36
31.0,4046.608,3.232
31.0,4018.576,2.16
31.0,3966.016,2.776
33.0,7424.464,1.12
31.0,3892.432,3.048
34.0,7046.032,2.368
33.0,8268.928,2.36
33.0,8216.368,2.36
33.0,8128.768,2.36
33.0,8058.688,2.36
33.0,8009.632,2.36
31.0,3643.648,1.4
31.0,3934.48,1.824
35.0,7389.424,1.176
35.0,7322.848,1.208
35.0,7256.272,1.256
35.0,7186.192,1.272
34.0,8482.672,2.352
64.0,6947.92,1.952
58.0,7823.92,1.024
34.0,7890.496,2.36
58.0,7701.28,1.064
58.0,7578.64,1.104
52.0,6485.392,1.304
34.0,8020.144,2.36
40.0,3853.888,1.336
40.0,3072.496,1.184
37.0,7778.368,1.032
37.0,7638.208,1.048
58.0,7760.848,1.048
34.0,7823.92,2.36
34.0,7757.344,2.368
34.0,7690.768,2.368
34.0,7624.192,2.368
34.0,7557.616,2.368
34.0,7420.96,1.152
34.0,7112.608,2.368
36.0,7508.56,1.096
35.0,7456.0,1.128
36.0,7399.936,1.168
36.0,7343.872,1.208
36.0,7287.808,1.216
36.0,7231.744,1.28
33.0,7953.568,2.36
35.0,7659.232,1.064
35.0,7592.656,1.08
35.0,7526.08,1.088
36.0,7452.496,1.128
686.0,7315.84,1.616
31.0,2921.824,2.496
31.0,2865.76,2.824
31.0,2872.768,1.576
31.0,2823.712,2.728
31.0,2823.712,1.392
31.0,2771.152,2.872
31.0,4249.84,2.952
31.0,2704.576,1.52
31.0,2652.016,2.64
31.0,2648.512,1.448
31.0,2595.952,2.832
31.0,2574.928,1.64
31.0,2522.368,3.16
31.0,2515.36,1.912
31.0,2497.84,1.264
31.0,2704.576,2.664
686.0,7256.272,1.672
31.0,2406.736,2.144
31.0,2396.224,2.992
674.0,7217.728,1.768
686.0,7168.672,1.744
686.0,7116.112,1.736
685.0,7420.96,1.488
685.0,7357.888,1.584
674.0,7263.28,1.68
649.0,7119.616,1.872
685.0,7067.056,1.88
685.0,7003.984,1.976
684.0,7060.048,1.824
683.0,7477.024,1.488
682.0,7396.432,1.536
677.0,7424.464,1.568
677.0,7182.688,1.808
685.0,7168.672,1.728
31.0,3678.688,1.24
31.0,3664.672,2.752
31.0,2767.648,1.784
31.0,3591.088,2.792
31.0,3591.088,1.576
31.0,3531.52,1.56
31.0,3528.016,2.928
31.0,3468.448,2.464
31.0,3342.304,1.744
31.0,3408.88,2.304
31.0,3401.872,1.32
31.0,3380.848,3.184
31.0,4509.136,2.432
31.0,4439.056,1.304
31.0,4418.032,3.2
31.0,4365.472,1.264
31.0,4295.392,1.36
31.0,3450.928,1.632
31.0,3321.28,2.952
31.0,3261.712,1.392
31.0,3261.712,2.648
31.0,3202.144,1.76
31.0,3174.112,2.824
31.0,3104.032,2.0
31.0,3072.496,2.872
31.0,3044.464,2.488
31.0,3762.784,1.584
31.0,3019.936,2.928
31.0,2984.896,2.552
31.0,2974.384,1.408
31.0,2953.36,2.976
31.0,2911.312,1.248
31.0,3860.896,2.632
31.0,3825.856,1.736
31.0,3769.792,3.096
31.0,3037.456,1.68
119.0,6481.888,1.016
105.0,6713.152,1.008
119.0,5945.776,1.008
118.0,7578.64,1.36
118.0,6492.4,1.048
118.0,6394.288,1.072
117.0,7589.152,1.36
37.0,7477.024,1.04
117.0,6975.952,1.04
117.0,6856.816,1.024
117.0,6741.184,1.04
120.0,7529.584,1.008
120.0,7473.52,1.016
120.0,7256.272,1.032
120.0,7203.712,1.016
120.0,7112.608,2.016
117.0,7032.016,1.056
117.0,6205.072,1.04
115.0,7371.904,1.136
115.0,7014.496,1.08
101.0,7624.192,1.096
115.0,6587.008,1.048
115.0,6205.072,1.064
115.0,5563.84,1.048
106.0,7603.168,1.016
119.0,6555.472,1.016
106.0,7000.48,1.024
106.0,6919.888,1.024
106.0,6699.136,1.024
106.0,6615.04,1.032
119.0,6996.976,1.008
119.0,6898.864,1.04
119.0,6699.136,1.016
119.0,6597.52,1.016
106.0,7067.056,1.016
130.0,6863.824,2.0
129.0,7084.576,1.824
129.0,7032.016,1.848
129.0,6926.896,1.944
128.0,6916.384,1.952
120.0,11002.048,1.896
120.0,7844.944,1.008
120.0,6982.96,1.016
144.0,6597.52,1.096
144.0,6537.952,1.104
143.0,5560.336,1.048
142.0,6184.048,3.128
136.0,7389.424,1.048
136.0,7266.784,1.072
120.0,6874.336,1.016
134.0,7823.92,1.032
120.0,7802.896,1.016
115.0,6730.672,1.056
120.0,6818.272,1.024
120.0,6709.648,1.016
120.0,6544.96,1.024
120.0,6488.896,1.032
120.0,6432.832,1.024
120.0,6352.24,1.016
120.0,6226.096,1.008
130.0,6930.4,1.936
119.0,7242.256,1.008
132.0,6954.928,1.056
132.0,6867.328,1.992
132.0,6751.696,1.064
132.0,6692.128,1.064
132.0,6629.056,1.048
130.0,7855.456,1.216
119.0,6422.32,1.008
119.0,7501.552,1.016
64.0,7389.424,2.416
64.0,7329.856,2.488
98.0,7753.84,1.264
98.0,7547.104,1.376
98.0,7480.528,1.456
98.0,7000.48,1.872
98.0,6933.904,1.928
117.0,6387.28,1.048
52.0,3076.0,1.184
96.0,7746.832,1.264
96.0,7610.176,1.344
96.0,6930.4,1.944
96.0,6860.32,2.0
92.0,6667.6,1.016
91.0,6996.976,1.008
91.0,6488.896,1.32
98.0,6863.824,2.0
37.0,7392.928,1.112
36.0,7680.256,1.072
36.0,7617.184,1.088
36.0,7557.616,1.088
90.0,7270.288,1.232
89.0,3076.0,1.184
87.0,7554.112,2.624
78.0,3072.496,1.176
64.0,7725.808,1.288
66.0,7659.232,1.32
35.0,7725.808,1.032
66.0,7368.4,2.064
66.0,7273.792,2.096
66.0,6982.96,1.92
65.0,7445.488,1.856
65.0,7354.384,2.032
65.0,7025.008,1.888
68.0,7371.904,1.856
106.0,6278.656,1.024
105.0,7592.656,1.008
105.0,7382.416,1.016
105.0,7018.0,1.008
105.0,6881.344,1.016
96.0,7879.984,1.2
105.0,6657.088,1.016
105.0,6601.024,1.008
91.0,6408.304,1.008
105.0,6488.896,1.16
105.0,6404.8,1.016
105.0,6348.736,1.016
105.0,6292.672,1.016
105.0,6222.592,1.008
104.0,6390.784,1.128
117.0,6681.616,1.04
117.0,6565.984,1.144
105.0,6544.96,1.008
90.0,7399.936,1.096
104.0,3072.496,1.176
103.0,6488.896,1.304
103.0,3072.496,1.176
102.0,7813.408,1.032
102.0,7550.608,2.608
102.0,7417.456,1.16
66.0,7561.12,1.4
106.0,6523.936,1.016
101.0,7508.56,1.152
101.0,7448.992,1.16
101.0,7389.424,1.184
101.0,7329.856,1.192
101.0,7273.792,1.232
101.0,7154.656,1.296
98.0,7886.992,1.2
98.0,7820.416,1.232
101.0,7564.624,1.128
352.0,7154.656,1.888
426.0,7448.992,1.008
426.0,6460.864,1.008
397.0,7049.536,1.768
397.0,6916.384,1.888
386.0,8699.92,1.128
381.0,7459.504,1.152
351.0,7123.12,1.864
31.0,2424.256,1.544
376.0,7540.096,1.944
372.0,8696.416,1.128
371.0,8696.416,1.144
369.0,9628.48,1.968
369.0,9558.4,1.96
363.0,7175.68,1.72
359.0,7392.928,1.6
354.0,7434.976,1.544
380.0,11166.736,1.584
350.0,7098.592,1.88
349.0,7354.384,1.608
349.0,7147.648,1.816
354.0,7368.4,1.6
354.0,7284.304,1.64
354.0,7217.728,1.736
354.0,7151.152,1.808
354.0,7098.592,1.864
352.0,7221.232,1.72
322.0,7981.6,1.152
353.0,7270.288,1.744
353.0,7186.192,1.744
353.0,7105.6,1.88
352.0,7484.032,1.44
352.0,7445.488,1.56
352.0,7385.92,1.624
352.0,7291.312,1.712
353.0,7403.44,1.576
443.0,7308.832,1.552
443.0,7214.224,1.648
443.0,7077.568,1.832
381.0,7417.456,1.144
441.0,7382.416,1.592
441.0,7189.696,1.664
441.0,7105.6,1.784
441.0,7053.04,1.912
439.0,7154.656,1.84
440.0,7165.168,1.896
439.0,7427.968,1.6
439.0,7357.888,1.584
439.0,7214.224,1.712
448.0,7420.96,1.616
448.0,7336.864,1.616
448.0,7137.136,1.816
448.0,7084.576,1.8
440.0,7406.944,1.6
439.0,7095.088,1.84
438.0,7448.992,1.528
438.0,7396.432,1.592
438.0,7319.344,1.56
438.0,7210.72,1.776
353.0,7347.376,1.592
437.0,7406.944,1.616
437.0,7273.792,1.696
443.0,7389.424,1.6
437.0,7109.104,1.864
435.0,7126.624,1.8
435.0,7021.504,1.888
434.0,7063.552,1.928
426.0,7736.32,1.016
426.0,7550.608,1.312
444.0,6961.936,1.632
443.0,7448.992,1.568
437.0,7217.728,1.808
301.0,8244.4,1.024
300.0,8048.176,1.072
300.0,7890.496,1.048
300.0,7837.936,1.016
296.0,7936.048,1.168
296.0,7865.968,1.136
296.0,7708.288,1.104
296.0,7617.184,1.088
350.0,7168.672,1.84
314.0,7971.088,1.016
312.0,8093.728,1.088
310.0,8205.856,1.16
310.0,8139.28,1.144
310.0,7999.12,1.112
310.0,7925.536,1.104
290.0,7280.8,1.696
310.0,7785.376,1.064
296.0,7298.32,1.648
292.0,7392.928,1.672
271.0,7950.064,1.048
290.0,7207.216,1.832
290.0,7130.128,1.888
288.0,7420.96,1.584
288.0,7172.176,1.84
288.0,7098.592,1.896
287.0,8426.608,2.328
286.0,7687.264,1.048
287.0,8093.728,1.016
287.0,8037.664,1.016
308.0,7301.824,1.552
307.0,7091.584,1.808
306.0,7666.24,1.104
304.0,7487.536,1.488
304.0,7441.984,1.584
302.0,8426.608,2.32
287.0,8149.792,1.056
318.0,11268.352,1.608
318.0,10875.904,1.608
318.0,9884.272,1.608
318.0,8780.512,1.248
314.0,8051.68,1.056
351.0,7484.032,1.44
351.0,7445.488,1.552
351.0,7389.424,1.56
309.0,8142.784,1.088
351.0,7273.792,1.664
351.0,7203.712,1.792
310.0,7855.456,1.088
351.0,7049.536,1.896
351.0,6968.944,1.848
350.0,7410.448,1.552
350.0,7280.8,1.616
350.0,7210.72,1.784
351.0,7329.856,1.632
308.0,8118.256,1.184
308.0,8065.696,1.176
308.0,8009.632,1.168
308.0,7957.072,1.16
308.0,7894.0,1.136
308.0,7841.44,1.112
308.0,7701.28,1.088
349.0,7091.584,1.872
320.0,7767.856,1.08
348.0,7350.88,1.584
348.0,7116.112,1.848
347.0,7298.32,1.632
338.0,7165.168,1.736
302.0,8100.736,1.024
321.0,7200.208,1.68
320.0,8773.504,1.184
320.0,8286.448,1.248
348.0,7445.488,1.536
635.0,7392.928,1.568
635.0,7333.36,1.632
635.0,7284.304,1.64
634.0,7102.096,1.824
631.0,7119.616,1.736
629.0,7350.88,2.704
537.0,6944.416,2.016
625.0,7105.6,1.832
448.0,6870.832,1.896
621.0,7088.08,1.912
618.0,7095.088,1.896
614.0,7767.856,1.208
614.0,6751.696,2.056
614.0,4806.976,3.424
610.0,7245.76,2.264
609.0,7336.864,1.912
661.0,6982.96,1.84
621.0,7287.808,1.992
526.0,7231.744,2.832
526.0,7000.48,1.944
600.0,7361.392,1.6
600.0,7021.504,1.832
588.0,7410.448,1.576
579.0,6888.352,1.952
575.0,7266.784,1.728
570.0,7343.872,1.928
548.0,7182.688,1.792
569.0,6730.672,2.056
564.0,6811.264,2.008
561.0,7144.144,1.896
555.0,7424.464,1.488
549.0,7235.248,1.656
549.0,7175.68,1.72
549.0,7053.04,1.92
548.0,7452.496,1.432
522.0,7434.976,1.568
671.0,7231.744,1.648
671.0,7147.648,1.824
625.0,7466.512,1.536
670.0,7336.864,1.624
670.0,7263.28,1.992
669.0,7175.68,1.64
666.0,7046.032,1.976
665.0,7399.936,1.64
660.0,7238.752,1.688
661.0,7308.832,1.592
661.0,7228.24,1.712
661.0,7140.64,1.712
31.0,2462.8,2.688
688.0,7081.072,1.952
696.0,7312.336,1.672
697.0,6993.472,1.904
671.0,7032.016,1.928
661.0,7368.4,1.528
657.0,7470.016,1.432
657.0,7175.68,1.816
657.0,7063.552,1.832
656.0,7354.384,1.6
569.0,7161.664,1.952
645.0,7399.936,1.584
644.0,7361.392,1.616
639.0,7203.712,1.696
671.0,7417.456,1.576
638.0,7067.056,1.936
638.0,6968.944,1.904
636.0,7319.344,1.592
636.0,7200.208,1.832
636.0,7010.992,1.936
673.0,7448.992,1.536
673.0,7221.232,1.52
672.0,7010.992,1.912
638.0,7385.92,1.576
455.0,7340.368,1.624
455.0,7294.816,1.608
455.0,7035.52,1.888
449.0,7420.96,1.544
449.0,7305.328,1.664
449.0,7249.264,1.68
449.0,7186.192,1.824
449.0,7109.104,1.896
528.0,7063.552,1.968
513.0,7420.96,1.584
513.0,7210.72,1.736
513.0,7119.616,1.84
512.0,7470.016,1.504
512.0,7406.944,1.504
512.0,7315.84,1.656
446.0,7431.472,1.528
512.0,7186.192,1.696
449.0,7028.512,1.928
447.0,7147.648,1.84
438.0,7112.608,1.896
446.0,7102.096,1.8
446.0,7032.016,1.912
445.0,7256.272,1.72
445.0,7154.656,1.792
444.0,7413.952,1.544
444.0,7333.36,1.584
441.0,7431.472,1.568
444.0,7147.648,1.864
444.0,7084.576,1.888
464.0,7203.712,3.36
464.0,7074.064,3.064
464.0,6618.544,2.248
460.0,7081.072,1.936
459.0,7070.56,1.88
458.0,7452.496,1.52
444.0,7263.28,1.68
517.0,7434.976,1.52
517.0,7186.192,1.944
516.0,7154.656,1.784
516.0,7070.56,1.792
548.0,7081.072,1.896
543.0,7427.968,1.56
543.0,7361.392,1.728
543.0,7294.816,1.648
473.0,7224.736,1.776
537.0,7081.072,1.84
512.0,7263.28,1.688
533.0,7438.48,1.616
531.0,7305.328,1.648
531.0,7245.76,1.84
531.0,7168.672,1.864
530.0,7161.664,1.76
530.0,7049.536,1.936
540.0,7371.904,1.576
472.0,6860.32,2.064
464.0,7981.6,1.2
464.0,7501.552,3.272
464.0,7417.456,2.096
464.0,7389.424,3.152
464.0,7305.328,2.576
464.0,7266.784,3.192
524.0,7238.752,1.664
519.0,7081.072,1.96
524.0,6993.472,1.928
523.0,7189.696,1.728
523.0,7067.056,1.96
522.0,7529.584,1.392
458.0,7364.896,1.568
522.0,7263.28,1.72
522.0,7084.576,1.824
521.0,7413.952,1.576
519.0,7238.752,1.624
524.0,7063.552,1.824
215.0,7582.144,1.96
215.0,7561.12,1.032
218.0,7809.904,1.016
218.0,7673.248,1.008
218.0,7343.872,2.12
218.0,6254.128,1.008
218.0,6191.056,1.008
217.0,8149.792,1.048
292.0,7557.616,1.144
217.0,8020.144,1.024
217.0,7876.48,1.016
217.0,7802.896,1.008
217.0,7655.728,1.008
216.0,8279.44,1.888
216.0,7729.312,1.024
216.0,7571.632,1.008
216.0,7501.552,1.016
215.0,7130.128,1.024
215.0,6611.536,1.024
215.0,6569.488,1.032
215.0,6499.408,1.008
215.0,6464.368,1.144
216.0,7371.904,1.024
216.0,7298.32,1.04
216.0,7242.256,1.024
216.0,7028.512,1.008
215.0,7631.2,1.016
216.0,6825.28,1.016
214.0,6884.848,2.616
216.0,6551.968,1.072
216.0,6085.936,1.064
216.0,6005.344,1.048
215.0,7967.584,1.016
215.0,7911.52,1.024
215.0,7687.264,1.016
216.0,6940.912,1.016
225.0,7806.4,1.224
225.0,7743.328,1.248
225.0,7687.264,1.296
225.0,7441.984,1.52
217.0,8065.696,1.032
225.0,6954.928,1.928
224.0,7823.92,1.224
224.0,7701.28,1.296
216.0,7427.968,1.008
223.0,7231.744,1.656
223.0,6485.392,1.296
220.0,8367.04,1.024
220.0,7883.488,1.688
220.0,7617.184,2.344
229.0,7368.4,1.32
229.0,7245.76,1.4
229.0,7098.592,1.816
224.0,6891.856,1.984
220.0,7610.176,1.544
220.0,7484.032,3.168
220.0,7480.528,2.072
220.0,7452.496,3.2
220.0,7424.464,2.808
220.0,7389.424,1.192
216.0,6622.048,1.072
220.0,7196.704,1.112
226.0,7662.736,1.304
220.0,7053.04,1.368
220.0,7046.032,3.392
220.0,6979.456,1.352
220.0,6814.768,1.704
220.0,6702.64,1.888
220.0,6674.608,2.144
218.0,7883.488,1.024
226.0,7729.312,1.272
220.0,7116.112,1.312
203.0,7410.448,1.024
199.0,7347.376,1.624
202.0,5563.84,1.048
201.0,7957.072,1.016
201.0,7848.448,1.024
201.0,7795.888,1.008
201.0,7729.312,1.024
201.0,7659.232,1.008
215.0,6737.68,1.024
201.0,7491.04,1.04
201.0,7396.432,1.024
213.0,7200.208,1.096
213.0,7147.648,1.08
213.0,6727.168,1.096
213.0,6674.608,1.096
213.0,6622.048,1.104
213.0,6387.28,1.088
201.0,7589.152,1.008
201.0,6979.456,1.04
201.0,6863.824,1.016
201.0,6797.248,1.032
197.0,7452.496,1.536
201.0,6657.088,1.032
201.0,6590.512,1.032
201.0,6537.952,1.04
201.0,6485.392,1.168
203.0,7536.592,1.008
201.0,6380.272,1.032
201.0,6327.712,1.04
201.0,6275.152,1.024
200.0,7329.856,1.608
204.0,5900.224,1.024
203.0,8279.44,1.88
203.0,7883.488,1.016
203.0,7809.904,1.008
201.0,6432.832,1.016
213.0,7648.72,1.08
213.0,7592.656,1.088
213.0,7487.536,1.08
213.0,7438.48,1.08
213.0,7343.872,2.136
213.0,7203.712,2.16
215.0,7519.072,1.04
215.0,7463.008,1.016
201.0,6716.656,1.016
215.0,7347.376,2.12
215.0,7238.752,1.032
215.0,7182.688,1.016
211.0,7466.512,1.272
215.0,7074.064,1.064
215.0,6961.936,1.024
215.0,6905.872,1.008
215.0,6779.728,1.016
215.0,7406.944,1.032
206.0,6488.896,1.312
205.0,7231.744,1.656
205.0,6488.896,1.296
204.0,7809.904,1.008
204.0,7606.672,1.008
204.0,7399.936,1.016
204.0,7053.04,1.568
204.0,6488.896,1.312
213.0,7753.84,1.392
215.0,6401.296,1.016
214.0,8370.544,1.784
214.0,8023.648,3.296
214.0,7939.552,3.4
214.0,7953.568,2.56
214.0,7816.912,2.704
203.0,6488.896,1.304
214.0,6544.96,1.104
213.0,7960.576,1.04
204.0,5963.296,1.024
256.0,6919.888,1.96
262.0,7035.52,1.864
262.0,6958.432,1.936
261.0,7575.136,1.384
261.0,7186.192,1.8
261.0,7109.104,1.832
261.0,7035.52,1.888
246.0,7291.312,1.024
229.0,7081.072,1.024
260.0,7557.616,1.392
260.0,7102.096,1.824
260.0,6982.96,1.912
260.0,6930.4,1.952
260.0,6877.84,2.008
259.0,7652.224,1.328
259.0,7603.168,1.352
259.0,7498.048,1.44
260.0,7610.176,1.36
244.0,6601.024,1.024
244.0,6467.872,1.008
243.0,7641.712,1.008
259.0,7182.688,1.808
259.0,7025.008,1.872
259.0,6972.448,1.904
259.0,6919.888,1.96
259.0,6867.328,2.0
257.0,6874.336,2.008
241.0,7995.616,1.84
258.0,6912.88,1.968
257.0,7582.144,1.368
257.0,7473.52,1.48
257.0,7147.648,1.808
257.0,7039.024,1.864
257.0,6982.96,1.904
257.0,6930.4,1.952
258.0,7603.168,1.352
286.0,7908.016,1.096
286.0,7851.952,1.096
286.0,7743.328,1.064
261.0,6958.432,1.944
286.0,7634.704,1.048
286.0,7578.64,1.032
280.0,7823.92,1.272
280.0,7662.736,1.192
272.0,7799.392,1.112
278.0,7291.312,1.16
274.0,7711.792,1.016
274.0,7638.208,1.016
273.0,7827.424,1.024
296.0,7235.248,1.752
294.0,8699.92,1.128
294.0,7806.4,1.2
293.0,8699.92,1.128
280.0,7578.64,1.2
272.0,7729.312,1.104
272.0,7662.736,1.072
272.0,7498.048,1.056
272.0,7364.896,1.048
271.0,8076.208,1.016
258.0,7010.992,1.88
271.0,7610.176,1.008
263.0,7385.92,1.624
286.0,7957.072,1.12
263.0,7277.296,1.544
263.0,7168.672,1.816
263.0,7126.624,1.496
263.0,7060.048,1.848
263.0,7000.48,1.92
262.0,7116.112,1.848
287.0,7981.6,1.008
287.0,7855.456,1.008
263.0,7315.84,1.928
225.0,7077.568,1.824
230.0,6422.32,1.048
230.0,6341.728,1.032
230.0,6257.632,1.016
229.0,7767.856,1.024
229.0,7711.792,1.024
229.0,7655.728,1.008
229.0,7536.592,1.224
244.0,6660.592,1.016
229.0,7427.968,1.296
238.0,7501.552,1.496
237.0,6488.896,1.296
236.0,6488.896,1.312
235.0,6916.384,1.216
234.0,7053.04,1.176
232.0,8076.208,1.056
228.0,7697.776,1.288
229.0,7494.544,1.232
229.0,6793.744,1.008
229.0,6548.464,1.016
220.0,7263.28,1.136
228.0,7571.632,1.352
227.0,7992.112,1.096
227.0,7925.536,1.168
227.0,7848.448,1.224
227.0,7725.808,1.168
230.0,6828.784,1.104
227.0,6888.352,1.992
226.0,7855.456,1.216
226.0,7792.384,1.24
230.0,7357.888,1.88
230.0,7217.728,1.776
230.0,7123.12,1.84
230.0,6937.408,1.968
230.0,6867.328,2.04
227.0,7655.728,1.296
241.0,7021.504,1.088
241.0,6961.936,1.064
241.0,6849.808,1.04
241.0,6786.736,1.04
239.0,7841.44,1.6
255.0,7890.496,1.824
252.0,7820.416,1.408
252.0,7554.112,1.32
232.0,7778.368,1.992
250.0,8310.976,2.336
249.0,7053.04,1.176
232.0,7823.92,1.016
244.0,7806.4,1.016
244.0,7554.112,1.016
244.0,7413.952,1.008
244.0,7186.192,1.088
244.0,6776.224,1.056
250.0,8619.328,2.6
231.0,8205.856,1.024
231.0,8142.784,1.04
231.0,8083.216,1.04
231.0,7992.112,1.016
231.0,7883.488,1.008
230.0,7718.8,1.28
230.0,7641.712,1.336
230.0,7543.6,1.4
241.0,7133.632,1.08
242.0,8072.704,1.856
242.0,7971.088,1.848
242.0,6562.48,1.056
242.0,6492.4,1.032
241.0,8072.704,1.88
230.0,6748.192,1.088
241.0,7683.76,1.08
241.0,7249.264,1.088
241.0,7189.696,1.088
243.0,7046.032,1.008
196.0,6972.448,1.688
196.0,6898.864,1.72
194.0,7284.304,1.504
194.0,6863.824,1.76
192.0,7333.36,1.368
190.0,7137.136,2.144
188.0,7519.072,1.08
187.0,7950.064,1.88
181.0,6972.448,1.536
181.0,6667.6,1.664
172.0,7396.432,1.12
164.0,7343.872,1.376
196.0,7035.52,1.64
217.0,7361.392,1.584
214.0,8307.472,2.56
214.0,8272.432,1.696
214.0,8100.736,2.136
214.0,8027.152,1.984
214.0,7988.608,1.608
214.0,7550.608,1.544
214.0,6933.904,1.64
214.0,6881.344,1.312
164.0,7298.32,1.392
164.0,7242.256,1.408
91.0,5746.048,1.256
96.0,7249.264,1.392
96.0,7305.328,1.384
96.0,7368.4,1.36
102.0,7515.568,2.2
105.0,5875.696,1.168
162.0,7361.392,1.36
161.0,7452.496,1.304
159.0,7540.096,1.128
159.0,7319.344,1.136
196.0,7357.888,1.504
159.0,5704.0,1.064
144.0,7081.072,1.232
140.0,5781.088,1.824
134.0,7477.024,1.096
132.0,7259.776,1.464
132.0,7200.208,1.448
130.0,7463.008,1.344
130.0,7396.432,1.448
130.0,7112.608,1.528
162.0,7427.968,1.304
196.0,7084.576,1.512
159.0,6054.4,1.064
224.0,7263.28,1.544
224.0,7144.144,1.6
224.0,7081.072,1.632
217.0,7582.144,1.648
464.0,7533.088,1.304
464.0,7463.008,1.408
464.0,7214.224,1.288
464.0,7084.576,1.272
224.0,7329.856,1.504
464.0,6923.392,1.576
262.0,7312.336,1.392
260.0,7452.496,1.304
260.0,7350.88,1.4
259.0,7445.488,1.312
258.0,7245.76,1.408
257.0,7263.28,1.408
256.0,7441.984,1.368
232.0,8027.152,1.712
464.0,6979.456,1.624
206.0,7526.08,2.088
212.0,6818.272,1.336
214.0,6527.44,1.576
214.0,6772.72,1.48
214.0,6618.544,1.52
204.0,7522.576,2.496
203.0,7533.088,2.096
232.0,7589.152,1.672
232.0,7536.592,1.648
230.0,7305.328,1.392
228.0,7259.776,1.504
226.0,7529.584,1.256
226.0,7081.072,1.592
226.0,7018.0,1.6
225.0,7326.352,1.528
225.0,7270.288,1.464
224.0,7456.0,1.376
224.0,7392.928,1.456
232.0,7953.568,1.56
278.0,8762.992,2.04
200.0,7589.152,2.352
181.0,6601.024,1.36
310.0,8324.992,1.184
106.0,7441.984,1.04
105.0,7543.6,1.088
105.0,7438.48,1.04
115.0,6296.176,1.32
102.0,7746.832,1.6
101.0,8268.928,1.648
105.0,7333.36,1.144
102.0,7950.064,1.72
101.0,7918.528,1.344
101.0,7981.6,1.784
101.0,7746.832,1.328
101.0,7477.024,2.152
63.0,5784.592,1.824
65.0,7540.096,1.256
464.0,8314.48,1.072
340.0,8332.0,1.096
298.0,7753.84,1.088
196.0,7883.488,1.256
196.0,7743.328,1.752
196.0,7631.2,1.696
194.0,7950.064,1.6
194.0,7750.336,1.744
194.0,7613.68,1.672
193.0,7746.832,1.424
244.0,6727.168,1.056
183.0,7519.072,1.232
183.0,7470.016,1.288
300.0,7795.888,1.04
298.0,7981.6,1.288
304.0,8146.288,1.184
300.0,8006.128,1.248
296.0,8016.64,1.344
163.0,7448.992,1.288
164.0,7704.784,1.264
165.0,7456.0,1.288
170.0,7322.848,1.24
182.0,8163.808,1.952
225.0,7627.696,1.64
224.0,6951.424,1.656
224.0,7585.648,1.696
202.0,8272.432,1.856
144.0,7809.904,1.224
142.0,7620.688,1.232
220.0,8160.304,1.416
220.0,7848.448,1.704
220.0,7795.888,1.808
215.0,7806.4,1.32
205.0,7781.872,2.04
192.0,7718.8,1.248
189.0,7960.576,1.472
186.0,7617.184,1.64
186.0,7042.528,1.064
185.0,7620.688,1.616
184.0,7809.904,1.392
184.0,7606.672,1.688
184.0,7533.088,1.248
184.0,7463.008,1.304
118.0,6299.68,1.328
117.0,7095.088,1.128
142.0,7494.544,1.256
142.0,6905.872,1.288
141.0,6905.872,1.368
136.0,7470.016,1.032
129.0,7785.376,1.24
128.0,7624.192,1.664
128.0,7781.872,1.248
115.0,7494.544,1.224
115.0,7613.68,1.176
115.0,7743.328,1.624
119.0,7333.36,1.04
120.0,7427.968,1.192
120.0,7364.896,1.016
118.0,7336.864,1.144
118.0,7441.984,1.056
146.0,7095.088,1.128
118.0,7098.592,1.12
280.0,7957.072,1.328
119.0,7119.616,1.024
120.0,7095.088,1.024
119.0,8612.32,1.28
263.0,7333.36,1.328
272.0,7098.592,1.024
274.0,7554.112,1.048
262.0,7427.968,1.32
261.0,7371.904,1.36
262.0,7168.672,1.392
261.0,7526.08,1.24
261.0,7448.992,1.312
234.0,8254.912,1.976
243.0,7095.088,1.04
256.0,7617.184,1.304
229.0,8009.632,1.328
229.0,6944.416,1.2
229.0,7189.696,1.4
229.0,7848.448,1.32
