,coefficient,m/z,RT1,RT2,RT1_center,RT2_center,samples,feature_index,class
3706,-0.001486648873024192,168.0,"[5861.68,5861.68]","[1.944,1.944]",5861.68,1.944,Orgueil,4297,0
3707,-0.001486648873024192,168.0,"[5802.112,5833.648]","[2.048,2.0]",5819.632,2.024,Orgueil,4296,0
3708,-0.001486648873024192,161.0,"[7624.192,7659.232]","[1.336,1.328]",7641.712,1.336,Orgueil,4089,0
3709,-0.001486648873024192,173.0,"[6832.288,6863.824]","[1.04,1.032]",6849.808,1.04,Orgueil,4612,0
3710,-0.001486648873024192,173.0,"[6769.216,6800.752]","[1.04,1.04]",6786.736,1.04,Orgueil,4611,0
3711,-0.001486648873024192,166.0,"[7273.792,7308.832]","[1.968,1.64]",7291.312,1.808,Orgueil,4232,0
3712,-0.001486648873024192,173.0,"[6643.072,6674.608]","[1.04,1.04]",6660.592,1.04,Orgueil,4608,0
3713,-0.001486648873024192,173.0,"[6580.0,6611.536]","[1.04,1.032]",6597.52,1.04,Orgueil,4607,0
3714,-0.001486648873024192,173.0,"[6516.928,6548.464]","[1.064,1.048]",6534.448,1.056,Orgueil,4606,0
3715,-0.001486648873024192,173.0,"[6453.856,6485.392]","[1.048,1.04]",6471.376,1.048,Orgueil,4605,0
3716,-0.001486648873024192,173.0,"[6327.712,6359.248]","[1.04,1.04]",6341.728,1.04,Orgueil,4603,0
3717,-0.001486648873024192,162.0,"[7715.296,7746.832]","[1.288,1.272]",7732.816,1.28,Orgueil,4117,0
3718,-0.001486648873024192,173.0,"[6201.568,6233.104]","[1.064,1.056]",6219.088,1.064,Orgueil,4601,0
3719,-0.001486648873024192,172.0,"[6611.536,6639.568]","[1.104,1.08]",6625.552,1.096,Orgueil,4529,0
3720,-0.001486648873024192,172.0,"[6387.28,6415.312]","[1.112,1.08]",6401.296,1.096,Orgueil,4525,0
3721,-0.001486648873024192,173.0,"[8566.768,8601.808]","[1.088,1.072]",8584.288,1.08,Orgueil,4642,0
3722,-0.001486648873024192,173.0,"[8500.192,8535.232]","[1.104,1.096]",8517.712,1.104,Orgueil,4641,0
3723,-0.001486648873024192,173.0,"[8433.616,8468.656]","[1.128,1.128]",8451.136,1.128,Orgueil,4640,0
3724,-0.001486648873024192,173.0,"[8370.544,8402.08]","[1.136,1.136]",8388.064,1.136,Orgueil,4639,0
3725,-0.001486648873024192,173.0,"[8237.392,8272.432]","[1.2,1.192]",8254.912,1.2,Orgueil,4636,0
3726,-0.001486648873024192,173.0,"[6264.64,6296.176]","[1.064,1.048]",6282.16,1.056,Orgueil,4602,0
3727,-0.001486648873024192,171.0,"[6324.208,6352.24]","[1.128,1.104]",6338.224,1.112,Orgueil,4447,0
3728,-0.001486648873024192,171.0,"[6261.136,6292.672]","[1.128,1.12]",6275.152,1.12,Orgueil,4446,0
3729,-0.001486648873024192,170.0,"[8097.232,8097.232]","[1.096,1.096]",8097.232,1.096,Orgueil,4415,0
3730,-0.001486648873024192,170.0,"[7813.408,7813.408]","[1.408,1.408]",7813.408,1.408,Orgueil,4412,0
3731,-0.001486648873024192,161.0,"[7816.912,7851.952]","[1.224,1.216]",7834.432,1.224,Orgueil,4093,0
3732,-0.001486648873024192,170.0,"[7666.24,7711.792]","[1.352,1.176]",7690.768,1.264,Orgueil,4410,0
3733,-0.001486648873024192,170.0,"[7466.512,7508.56]","[1.136,1.128]",7487.536,1.136,Orgueil,4407,0
3734,-0.001486648873024192,170.0,"[7382.416,7427.968]","[1.36,1.152]",7403.44,1.256,Orgueil,4406,0
3735,-0.001486648873024192,173.0,"[6958.432,6989.968]","[1.04,1.04]",6975.952,1.04,Orgueil,4614,0
3736,-0.001486648873024192,170.0,"[7179.184,7210.72]","[1.152,1.112]",7196.704,1.128,Orgueil,4403,0
3737,-0.001486648873024192,170.0,"[7039.024,7039.024]","[1.128,1.128]",7039.024,1.128,Orgueil,4402,0
3738,-0.001486648873024192,170.0,"[6937.408,6937.408]","[1.104,1.104]",6937.408,1.104,Orgueil,4401,0
3739,-0.001486648873024192,170.0,"[6863.824,6902.368]","[1.12,1.064]",6884.848,1.096,Orgueil,4400,0
3740,-0.001486648873024192,168.0,"[6650.08,6650.08]","[1.44,1.44]",6650.08,1.44,Orgueil,4304,0
3741,-0.001486648873024192,173.0,"[7144.144,7175.68]","[1.032,1.032]",7161.664,1.032,Orgueil,4617,0
3742,-0.001486648873024192,173.0,"[7084.576,7116.112]","[1.048,1.04]",7102.096,1.048,Orgueil,4616,0
3743,-0.001486648873024192,173.0,"[7021.504,7053.04]","[1.04,1.024]",7039.024,1.032,Orgueil,4615,0
3744,-0.001486648873024192,170.0,"[7252.768,7301.824]","[1.304,1.144]",7277.296,1.224,Orgueil,4404,0
3745,-0.001486648873024192,145.0,"[6699.136,6727.168]","[1.04,1.04]",6713.152,1.04,Orgueil,3525,0
3746,-0.001486648873024192,145.0,"[6580.0,6608.032]","[1.048,1.04]",6594.016,1.048,Orgueil,3523,0
3747,-0.001486648873024192,145.0,"[6404.8,6432.832]","[1.048,1.024]",6418.816,1.04,Orgueil,3519,0
3748,-0.001486648873024192,145.0,"[6145.504,6194.56]","[1.056,1.024]",6170.032,1.04,Orgueil,3515,0
3749,-0.001486648873024192,144.0,"[7932.544,7981.6]","[1.056,1.008]",7957.072,1.032,Orgueil,3467,0
3750,-0.001486648873024192,148.0,"[7694.272,7722.304]","[1.032,1.032]",7708.288,1.032,Orgueil,3643,0
3751,-0.001486648873024192,148.0,"[7638.208,7666.24]","[1.056,1.04]",7652.224,1.048,Orgueil,3641,0
3752,-0.001486648873024192,173.0,"[8303.968,8339.008]","[1.176,1.168]",8321.488,1.176,Orgueil,4638,0
3753,-0.001486648873024192,148.0,"[7406.944,7434.976]","[1.104,1.104]",7420.96,1.104,Orgueil,3636,0
3754,-0.001486648873024192,148.0,"[7347.376,7375.408]","[1.16,1.144]",7361.392,1.152,Orgueil,3635,0
3755,-0.001486648873024192,148.0,"[7291.312,7319.344]","[1.176,1.176]",7305.328,1.176,Orgueil,3634,0
3756,-0.001486648873024192,134.0,"[7869.472,7897.504]","[1.016,1.008]",7883.488,1.016,Orgueil,3069,0
3757,-0.001486648873024192,148.0,"[7172.176,7200.208]","[1.224,1.208]",7186.192,1.216,Orgueil,3632,0
3758,-0.001486648873024192,146.0,"[7256.272,7256.272]","[1.152,1.152]",7256.272,1.152,Orgueil,3591,0
3759,-0.001486648873024192,146.0,"[6881.344,6912.88]","[1.056,1.04]",6898.864,1.048,Orgueil,3586,0
3760,-0.001486648873024192,146.0,"[6818.272,6853.312]","[1.048,1.04]",6835.792,1.048,Orgueil,3585,0
3761,-0.001486648873024192,148.0,"[7578.64,7606.672]","[1.064,1.056]",7592.656,1.064,Orgueil,3640,0
3762,-0.001486648873024192,134.0,"[7750.336,7778.368]","[1.048,1.04]",7764.352,1.048,Orgueil,3067,0
3763,-0.001486648873024192,134.0,"[7273.792,7301.824]","[1.232,1.216]",7287.808,1.224,Orgueil,3059,0
3764,-0.001486648873024192,134.0,"[7214.224,7242.256]","[1.256,1.248]",7228.24,1.256,Orgueil,3058,0
3765,-0.001486648873024192,134.0,"[6989.968,6989.968]","[1.04,1.04]",6989.968,1.04,Orgueil,3055,0
3766,-0.001486648873024192,133.0,"[6989.968,6989.968]","[1.016,1.016]",6989.968,1.016,Orgueil,3043,0
3767,-0.001486648873024192,132.0,"[7929.04,7974.592]","[1.2,1.128]",7950.064,1.168,Orgueil,3015,0
3768,-0.001486648873024192,132.0,"[7862.464,7894.0]","[1.208,1.192]",7879.984,1.2,Orgueil,3014,0
3769,-0.001486648873024192,146.0,"[5560.336,5560.336]","[1.048,1.048]",5560.336,1.048,Orgueil,3572,0
3770,-0.001486648873024192,145.0,"[6814.768,6842.8]","[1.048,1.04]",6828.784,1.048,Orgueil,3527,0
3771,-0.001486648873024192,145.0,"[7876.48,7904.512]","[1.048,1.032]",7890.496,1.04,Orgueil,3546,0
3772,-0.001486648873024192,145.0,"[7816.912,7844.944]","[1.048,1.04]",7830.928,1.048,Orgueil,3545,0
3773,-0.001486648873024192,145.0,"[7701.28,7729.312]","[1.048,1.04]",7715.296,1.048,Orgueil,3543,0
3774,-0.001486648873024192,145.0,"[7466.512,7494.544]","[1.064,1.064]",7480.528,1.064,Orgueil,3538,0
3775,-0.001486648873024192,130.0,"[7771.36,7806.4]","[1.256,1.24]",7788.88,1.248,Orgueil,2922,0
3776,-0.001486648873024192,145.0,"[6993.472,7021.504]","[1.056,1.04]",7007.488,1.048,Orgueil,3530,0
3777,-0.001486648873024192,145.0,"[6933.904,6961.936]","[1.064,1.04]",6947.92,1.056,Orgueil,3529,0
3778,-0.001486648873024192,145.0,"[6874.336,6902.368]","[1.08,1.04]",6888.352,1.064,Orgueil,3528,0
3779,-0.001486648873024192,145.0,"[7936.048,7964.08]","[1.032,1.032]",7950.064,1.032,Orgueil,3547,0
3780,-0.001486648873024192,148.0,"[7809.904,7809.904]","[1.008,1.008]",7809.904,1.008,Orgueil,3645,0
3781,-0.001486648873024192,148.0,"[7753.84,7781.872]","[1.024,1.016]",7767.856,1.024,Orgueil,3644,0
3782,-0.001486648873024192,159.0,"[8076.208,8076.208]","[1.872,1.872]",8076.208,1.872,Orgueil,4004,0
3783,-0.001486648873024192,159.0,"[7974.592,7974.592]","[1.84,1.84]",7974.592,1.84,Orgueil,4003,0
3784,-0.001486648873024192,159.0,"[7915.024,7953.568]","[1.04,1.016]",7932.544,1.032,Orgueil,4002,0
3785,-0.001486648873024192,159.0,"[7858.96,7886.992]","[1.04,1.032]",7872.976,1.04,Orgueil,4001,0
3786,-0.001486648873024192,159.0,"[7802.896,7830.928]","[1.056,1.016]",7816.912,1.04,Orgueil,4000,0
3787,-0.001486648873024192,159.0,"[7746.832,7774.864]","[1.744,1.032]",7760.848,1.392,Orgueil,3999,0
3788,-0.001486648873024192,146.0,"[6755.2,6755.2]","[1.032,1.032]",6755.2,1.032,Orgueil,3584,0
3789,-0.001486648873024192,159.0,"[7473.52,7498.048]","[1.248,1.032]",7484.032,1.136,Orgueil,3994,0
3790,-0.001486648873024192,159.0,"[7361.392,7389.424]","[1.048,1.024]",7375.408,1.04,Orgueil,3992,0
3791,-0.001486648873024192,159.0,"[7249.264,7277.296]","[1.024,1.024]",7263.28,1.024,Orgueil,3990,0
3792,-0.001486648873024192,159.0,"[7193.2,7221.232]","[1.04,1.032]",7207.216,1.04,Orgueil,3989,0
3793,-0.001486648873024192,159.0,"[7137.136,7165.168]","[1.04,1.032]",7151.152,1.04,Orgueil,3988,0
3794,-0.001486648873024192,159.0,"[7081.072,7109.104]","[1.048,1.04]",7095.088,1.048,Orgueil,3987,0
3795,-0.001486648873024192,159.0,"[6972.448,7000.48]","[1.04,1.024]",6986.464,1.032,Orgueil,3985,0
3796,-0.001486648873024192,159.0,"[6916.384,6944.416]","[1.08,1.032]",6930.4,1.056,Orgueil,3984,0
3797,-0.001486648873024192,148.0,"[7231.744,7259.776]","[1.2,1.192]",7245.76,1.2,Orgueil,3633,0
3798,-0.001486648873024192,146.0,"[6681.616,6720.16]","[1.04,1.04]",6699.136,1.04,Orgueil,3583,0
3799,-0.001486648873024192,146.0,"[6544.96,6576.496]","[1.048,1.032]",6562.48,1.04,Orgueil,3581,0
3800,-0.001486648873024192,146.0,"[6446.848,6485.392]","[1.064,1.056]",6464.368,1.064,Orgueil,3580,0
3801,-0.001486648873024192,146.0,"[6215.584,6250.624]","[1.072,1.056]",6233.104,1.064,Orgueil,3578,0
3802,-0.001486648873024192,159.0,"[6807.76,6832.288]","[1.04,1.032]",6818.272,1.04,Orgueil,3982,0
3803,-0.001486648873024192,159.0,"[6751.696,6779.728]","[1.056,1.04]",6765.712,1.048,Orgueil,3981,0
3804,-0.001486648873024192,159.0,"[6695.632,6723.664]","[1.056,1.04]",6709.648,1.048,Orgueil,3980,0
3805,-0.001486648873024192,159.0,"[6639.568,6667.6]","[1.04,1.032]",6653.584,1.04,Orgueil,3979,0
3806,-0.001486648873024192,148.0,"[7953.568,7953.568]","[1.016,1.016]",7953.568,1.016,Orgueil,3646,0
3807,-0.001486648873024192,159.0,"[6530.944,6558.976]","[1.048,1.048]",6544.96,1.048,Orgueil,3977,0
3808,-0.001486648873024192,145.0,"[7228.24,7256.272]","[1.048,1.024]",7242.256,1.04,Orgueil,3534,0
3809,-0.001486648873024192,159.0,"[6194.56,6222.592]","[1.088,1.072]",6208.576,1.08,Orgueil,3971,0
3810,-0.001486648873024192,153.0,"[7844.944,7844.944]","[1.6,1.6]",7844.944,1.6,Orgueil,3842,0
3811,-0.001486648873024192,153.0,"[6695.632,6695.632]","[2.36,2.36]",6695.632,2.36,Orgueil,3827,0
3812,-0.001486648873024192,152.0,"[6706.144,6706.144]","[2.408,2.408]",6706.144,2.408,Orgueil,3785,0
3813,-0.001486648873024192,152.0,"[3853.888,3853.888]","[1.336,1.336]",3853.888,1.336,Orgueil,3762,0
3814,-0.001486648873024192,150.0,"[7943.056,7943.056]","[1.016,1.016]",7943.056,1.016,Orgueil,3707,0
3815,-0.001486648873024192,159.0,"[6587.008,6611.536]","[1.056,1.032]",6601.024,1.048,Orgueil,3978,0
3816,-0.001486648873024192,189.0,"[8279.44,8279.44]","[1.864,1.864]",8279.44,1.864,Orgueil,5214,0
3817,-0.001486648873024192,195.0,"[7456.0,7484.032]","[1.472,1.456]",7470.016,1.464,Orgueil,5347,0
3818,-0.001486648873024192,195.0,"[7399.936,7427.968]","[1.608,1.536]",7413.952,1.576,Orgueil,5346,0
3819,-0.001486648873024192,195.0,"[7340.368,7371.904]","[1.664,1.64]",7357.888,1.656,Orgueil,5345,0
3820,-0.001486648873024192,195.0,"[7284.304,7312.336]","[1.736,1.68]",7298.32,1.712,Orgueil,5344,0
3821,-0.001486648873024192,195.0,"[7172.176,7200.208]","[1.784,1.752]",7186.192,1.768,Orgueil,5342,0
3822,-0.001486648873024192,195.0,"[7112.608,7144.144]","[1.792,1.776]",7130.128,1.784,Orgueil,5341,0
3823,-0.001486648873024192,134.0,"[7690.768,7718.8]","[1.072,1.056]",7704.784,1.064,Orgueil,3066,0
3824,-0.001486648873024192,195.0,"[6996.976,7028.512]","[1.88,1.864]",7014.496,1.872,Orgueil,5339,0
3825,-0.001486648873024192,194.0,"[7809.904,7844.944]","[1.224,1.216]",7827.424,1.224,Orgueil,5325,0
3826,-0.001486648873024192,194.0,"[6916.384,6951.424]","[1.944,1.912]",6933.904,1.928,Orgueil,5312,0
3827,-0.001486648873024192,193.0,"[7872.976,7904.512]","[1.2,1.176]",7890.496,1.192,Orgueil,5305,0
3828,-0.001486648873024192,193.0,"[7802.896,7837.936]","[1.232,1.216]",7820.416,1.224,Orgueil,5304,0
3829,-0.001486648873024192,193.0,"[7603.168,7638.208]","[1.344,1.328]",7620.688,1.336,Orgueil,5301,0
3830,-0.001486648873024192,193.0,"[7470.016,7505.056]","[1.456,1.416]",7487.536,1.44,Orgueil,5299,0
3831,-0.001486648873024192,193.0,"[7399.936,7434.976]","[1.592,1.52]",7417.456,1.56,Orgueil,5298,0
3832,-0.001486648873024192,188.0,"[7042.528,7070.56]","[1.04,1.032]",7056.544,1.04,Orgueil,5158,0
3833,-0.001486648873024192,187.0,"[7603.168,7634.704]","[1.024,1.008]",7620.688,1.016,Orgueil,5114,0
3834,-0.001486648873024192,187.0,"[7252.768,7280.8]","[1.04,1.016]",7266.784,1.032,Orgueil,5107,0
3835,-0.001486648873024192,187.0,"[7119.616,7151.152]","[1.032,1.032]",7137.136,1.032,Orgueil,5104,0
3836,-0.001486648873024192,193.0,"[7266.784,7301.824]","[1.752,1.744]",7284.304,1.752,Orgueil,5296,0
3837,-0.001486648873024192,193.0,"[7200.208,7235.248]","[1.768,1.752]",7217.728,1.76,Orgueil,5295,0
3838,-0.001486648873024192,193.0,"[7133.632,7168.672]","[1.784,1.776]",7151.152,1.784,Orgueil,5294,0
3839,-0.001486648873024192,193.0,"[7067.056,7102.096]","[1.824,1.792]",7084.576,1.808,Orgueil,5293,0
3840,-0.001486648873024192,193.0,"[7000.48,7035.52]","[1.88,1.856]",7018.0,1.864,Orgueil,5292,0
3841,-0.001486648873024192,190.0,"[7273.792,7273.792]","[1.008,1.008]",7273.792,1.008,Orgueil,5234,0
3842,-0.001486648873024192,187.0,"[6411.808,6446.848]","[1.04,1.032]",6429.328,1.04,Orgueil,5091,0
3843,-0.001486648873024192,192.0,"[7844.944,7879.984]","[1.216,1.192]",7862.464,1.208,Orgueil,5286,0
3844,-0.001486648873024192,192.0,"[7631.2,7666.24]","[1.328,1.304]",7648.72,1.32,Orgueil,5283,0
3845,-0.001486648873024192,192.0,"[7491.04,7526.08]","[1.44,1.4]",7508.56,1.424,Orgueil,5281,0
3846,-0.001486648873024192,192.0,"[6919.888,6954.928]","[1.936,1.904]",6937.408,1.92,Orgueil,5272,0
3847,-0.001486648873024192,192.0,"[6849.808,6884.848]","[2.0,1.968]",6867.328,1.984,Orgueil,5271,0
3848,-0.001486648873024192,190.0,"[8850.592,8850.592]","[1.056,1.056]",8850.592,1.056,Orgueil,5252,0
3849,-0.001486648873024192,190.0,"[7399.936,7399.936]","[1.008,1.008]",7399.936,1.008,Orgueil,5236,0
3850,-0.001486648873024192,193.0,"[6933.904,6968.944]","[1.92,1.904]",6951.424,1.912,Orgueil,5291,0
3851,-0.001486648873024192,200.0,"[6933.904,6933.904]","[1.96,1.96]",6933.904,1.96,Orgueil,5471,0
3852,-0.001486648873024192,199.0,"[7802.896,7802.896]","[1.256,1.256]",7802.896,1.256,Orgueil,5449,0
3853,-0.001486648873024192,199.0,"[7456.0,7484.032]","[1.512,1.456]",7470.016,1.488,Orgueil,5443,0
3854,-0.001486648873024192,199.0,"[7392.928,7424.464]","[1.624,1.584]",7410.448,1.608,Orgueil,5442,0
3855,-0.001486648873024192,195.0,"[7056.544,7084.576]","[1.856,1.832]",7070.56,1.848,Orgueil,5340,0
3856,-0.001486648873024192,199.0,"[7270.288,7312.336]","[1.92,1.64]",7291.312,1.784,Orgueil,5440,0
3857,-0.001486648873024192,199.0,"[7210.72,7238.752]","[1.768,1.752]",7224.736,1.76,Orgueil,5439,0
3858,-0.001486648873024192,193.0,"[7333.36,7368.4]","[1.712,1.664]",7350.88,1.688,Orgueil,5297,0
3859,-0.001486648873024192,199.0,"[7088.08,7116.112]","[1.832,1.816]",7102.096,1.824,Orgueil,5437,0
3860,-0.001486648873024192,199.0,"[7025.008,7056.544]","[1.88,1.88]",7042.528,1.88,Orgueil,5436,0
3861,-0.001486648873024192,199.0,"[6888.352,6888.352]","[1.944,1.944]",6888.352,1.944,Orgueil,5434,0
3862,-0.001486648873024192,199.0,"[6551.968,6551.968]","[1.264,1.264]",6551.968,1.264,Orgueil,5432,0
3863,-0.001486648873024192,198.0,"[7799.392,7799.392]","[1.224,1.224]",7799.392,1.224,Orgueil,5424,0
3864,-0.001486648873024192,198.0,"[7732.816,7764.352]","[1.28,1.272]",7750.336,1.28,Orgueil,5422,0
3865,-0.001486648873024192,201.0,"[7207.216,7207.216]","[1.032,1.032]",7207.216,1.032,Orgueil,5527,0
3866,-0.001486648873024192,201.0,"[7018.0,7053.04]","[1.024,1.016]",7035.52,1.024,Orgueil,5524,0
3867,-0.001486648873024192,199.0,"[7147.648,7179.184]","[1.824,1.792]",7165.168,1.808,Orgueil,5438,0
3868,-0.001486648873024192,198.0,"[7648.72,7690.768]","[1.296,1.272]",7669.744,1.288,Orgueil,5420,0
3869,-0.001486648873024192,198.0,"[7498.048,7547.104]","[1.44,1.392]",7522.576,1.416,Orgueil,5416,0
3870,-0.001486648873024192,198.0,"[7399.936,7448.992]","[1.592,1.512]",7424.464,1.552,Orgueil,5415,0
3871,-0.001486648873024192,198.0,"[7301.824,7350.88]","[1.72,1.688]",7326.352,1.704,Orgueil,5414,0
3872,-0.001486648873024192,198.0,"[7203.712,7252.768]","[1.768,1.752]",7228.24,1.76,Orgueil,5413,0
3873,-0.001486648873024192,198.0,"[7056.544,7105.6]","[1.816,1.816]",7081.072,1.816,Orgueil,5411,0
3874,-0.001486648873024192,193.0,"[6863.824,6898.864]","[2.0,1.968]",6881.344,1.984,Orgueil,5290,0
3875,-0.001486648873024192,197.0,"[7371.904,7403.44]","[1.584,1.584]",7385.92,1.584,Orgueil,5399,0
3876,-0.001486648873024192,200.0,"[7010.992,7053.04]","[1.912,1.912]",7032.016,1.912,Orgueil,5472,0
3877,-0.001486648873024192,197.0,"[7245.76,7277.296]","[1.696,1.672]",7263.28,1.688,Orgueil,5397,0
3878,-0.001486648873024192,197.0,"[7182.688,7214.224]","[1.824,1.768]",7200.208,1.8,Orgueil,5396,0
3879,-0.001486648873024192,197.0,"[7056.544,7088.08]","[1.888,1.848]",7074.064,1.864,Orgueil,5394,0
3880,-0.001486648873024192,196.0,"[7788.88,7823.92]","[1.232,1.216]",7806.4,1.224,Orgueil,5382,0
3881,-0.001486648873024192,195.0,"[7795.888,7841.44]","[1.592,1.232]",7816.912,1.416,Orgueil,5353,0
3882,-0.001486648873024192,195.0,"[7739.824,7767.856]","[1.264,1.24]",7753.84,1.256,Orgueil,5352,0
3883,-0.001486648873024192,195.0,"[7512.064,7540.096]","[1.424,1.392]",7526.08,1.408,Orgueil,5348,0
3884,-0.001486648873024192,200.0,"[7091.584,7133.632]","[1.872,1.808]",7112.608,1.84,Orgueil,5474,0
3885,-0.001486648873024192,197.0,"[7308.832,7340.368]","[1.648,1.608]",7326.352,1.624,Orgueil,5398,0
3886,-0.001486648873024192,174.0,"[6989.968,7028.512]","[1.032,1.016]",7007.488,1.024,Orgueil,4676,0
3887,-0.001486648873024192,174.0,"[6923.392,6961.936]","[1.032,1.008]",6940.912,1.024,Orgueil,4675,0
3888,-0.001486648873024192,174.0,"[6860.32,6888.352]","[1.032,1.024]",6874.336,1.032,Orgueil,4674,0
3889,-0.001486648873024192,174.0,"[6772.72,6821.776]","[1.04,1.016]",6797.248,1.032,Orgueil,4673,0
3890,-0.001486648873024192,174.0,"[6572.992,6622.048]","[1.024,1.008]",6597.52,1.016,Orgueil,4670,0
3891,-0.001486648873024192,174.0,"[6485.392,6520.432]","[1.04,1.016]",6502.912,1.032,Orgueil,4669,0
3892,-0.001486648873024192,174.0,"[6191.056,6191.056]","[1.064,1.064]",6191.056,1.064,Orgueil,4666,0
3893,-0.001486648873024192,187.0,"[7757.344,7785.376]","[1.024,1.008]",7771.36,1.016,Orgueil,5117,0
3894,-0.001486648873024192,186.0,"[6506.416,6551.968]","[1.176,1.056]",6527.44,1.112,Orgueil,5051,0
3895,-0.001486648873024192,185.0,"[7844.944,7894.0]","[1.824,1.032]",7869.472,1.432,Orgueil,5032,0
3896,-0.001486648873024192,183.0,"[7378.912,7424.464]","[1.248,1.184]",7399.936,1.216,Orgueil,4947,0
3897,-0.001486648873024192,182.0,"[6965.44,6965.44]","[1.416,1.416]",6965.44,1.416,Orgueil,4917,0
3898,-0.001486648873024192,176.0,"[7550.608,7550.608]","[2.616,2.616]",7550.608,2.616,Orgueil,4752,0
3899,-0.001486648873024192,176.0,"[6709.648,6709.648]","[2.408,2.408]",6709.648,2.408,Orgueil,4748,0
3900,-0.001486648873024192,173.0,"[8107.744,8149.792]","[1.272,1.024]",8128.768,1.152,Orgueil,4634,0
3901,-0.001486648873024192,175.0,"[7890.496,7890.496]","[1.016,1.016]",7890.496,1.016,Orgueil,4730,0
3902,-0.001486648873024192,173.0,"[8633.344,8633.344]","[1.04,1.04]",8633.344,1.04,Orgueil,4643,0
3903,-0.001486648873024192,170.0,"[7760.848,7760.848]","[1.28,1.28]",7760.848,1.28,Orgueil,4411,0
3904,-0.001486648873024192,173.0,"[8041.168,8086.72]","[1.68,1.024]",8065.696,1.352,Orgueil,4633,0
3905,-0.001486648873024192,173.0,"[7960.576,7999.12]","[1.632,1.024]",7978.096,1.328,Orgueil,4632,0
3906,-0.001486648873024192,173.0,"[7897.504,7936.048]","[1.392,1.016]",7915.024,1.2,Orgueil,4631,0
3907,-0.001486648873024192,173.0,"[7834.432,7865.968]","[1.432,1.024]",7851.952,1.224,Orgueil,4630,0
3908,-0.001486648873024192,173.0,"[7771.36,7802.896]","[1.032,1.024]",7788.88,1.032,Orgueil,4629,0
3909,-0.001486648873024192,173.0,"[7585.648,7617.184]","[1.056,1.04]",7603.168,1.048,Orgueil,4625,0
3910,-0.001486648873024192,173.0,"[7333.36,7333.36]","[1.056,1.056]",7333.36,1.056,Orgueil,4620,0
3911,-0.001486648873024192,174.0,"[7074.064,7074.064]","[1.032,1.032]",7074.064,1.032,Orgueil,4677,0
3912,-0.001486648873024192,173.0,"[7207.216,7238.752]","[1.048,1.024]",7224.736,1.04,Orgueil,4618,0
3913,-0.001486648873024192,174.0,"[8030.656,8076.208]","[1.328,1.288]",8051.68,1.312,Orgueil,4694,0
3914,-0.001486648873024192,174.0,"[7929.04,7939.552]","[1.368,1.032]",7932.544,1.2,Orgueil,4692,0
3915,-0.001486648873024192,174.0,"[7799.392,7844.944]","[1.456,1.432]",7823.92,1.448,Orgueil,4690,0
3916,-0.001486648873024192,174.0,"[7585.648,7634.704]","[1.584,1.032]",7610.176,1.312,Orgueil,4686,0
3917,-0.001486648873024192,174.0,"[7291.312,7340.368]","[1.04,1.032]",7315.84,1.04,Orgueil,4680,0
3918,-0.001486648873024192,174.0,"[7224.736,7224.736]","[1.048,1.048]",7224.736,1.048,Orgueil,4679,0
3919,-0.001486648873024192,173.0,"[6706.144,6737.68]","[1.032,1.024]",6723.664,1.032,Orgueil,4610,0
3920,-0.001486648873024192,173.0,"[7270.288,7301.824]","[1.048,1.024]",7287.808,1.04,Orgueil,4619,0
3921,-0.001486648873024192,186.0,"[7196.704,7196.704]","[1.096,1.096]",7196.704,1.096,Orgueil,5066,0
3922,-0.001486648873024192,186.0,"[7140.64,7168.672]","[1.104,1.096]",7154.656,1.104,Orgueil,5065,0
3923,-0.001486648873024192,186.0,"[6958.432,6993.472]","[1.072,1.064]",6975.952,1.072,Orgueil,5060,0
3924,-0.001486648873024192,186.0,"[6783.232,6807.76]","[1.096,1.056]",6797.248,1.08,Orgueil,5056,0
3925,-0.001486648873024192,186.0,"[6629.056,6671.104]","[1.088,1.072]",6650.08,1.08,Orgueil,5053,0
3926,-0.001486648873024192,189.0,"[7284.304,7284.304]","[1.008,1.008]",7284.304,1.008,Orgueil,5200,0
3927,-0.001486648873024192,189.0,"[7231.744,7231.744]","[1.008,1.008]",7231.744,1.008,Orgueil,5199,0
3928,-0.001486648873024192,188.0,"[7392.928,7392.928]","[1.016,1.016]",7392.928,1.016,Orgueil,5167,0
3929,-0.001486648873024192,175.0,"[7743.328,7743.328]","[1.016,1.016]",7743.328,1.016,Orgueil,4729,0
3930,-0.001486648873024192,188.0,"[7231.744,7259.776]","[1.024,1.016]",7245.76,1.024,Orgueil,5163,0
3931,-0.001486648873024192,188.0,"[7098.592,7140.64]","[1.024,1.024]",7119.616,1.024,Orgueil,5160,0
3932,-0.001486648873024192,175.0,"[7946.56,7974.592]","[1.032,1.024]",7960.576,1.032,Orgueil,4731,0
3933,-0.001486648873024192,188.0,"[6916.384,6916.384]","[1.024,1.024]",6916.384,1.024,Orgueil,5156,0
3934,-0.001486648873024192,188.0,"[6818.272,6867.328]","[1.032,1.016]",6842.8,1.024,Orgueil,5155,0
3935,-0.001486648873024192,188.0,"[6723.664,6765.712]","[1.032,1.008]",6744.688,1.024,Orgueil,5154,0
3936,-0.001486648873024192,188.0,"[6660.592,6660.592]","[1.04,1.04]",6660.592,1.04,Orgueil,5153,0
3937,-0.001486648873024192,188.0,"[6488.896,6488.896]","[1.304,1.304]",6488.896,1.304,Orgueil,5152,0
